Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Source_League
co COL,"MF,FW",Porto,23,1997,30,16,"1,636",18.2,6,5,11,6,0,0,0,0,0.33,0.28,0.61,0.33,0.61,,,,,,,,,,,,,600000.0,Luis Díaz,1375,L. Díaz,23,79,85,180,73,Right,80,FW,6,27500000,15000,335,70,76,50,71,68,349,85,72,47,66,79,419,92,92,86,79,70,385,82,72,83,66,82,272,59,21,79,69,44,98,28,36,34,64,10,13,13,14,14,4,High,Medium,1,PrimeiraLigaPortugal
eng ENG,FW,Vitória,21,1998,33,21,"1,771",19.7,3,1,4,3,0,0,0,0,0.15,0.05,0.2,0.15,0.2,,,,,,,,,,,,,10000000.0,Marcus Edwards,1415,M. Edwards,21,76,84,168,65,Left,78,FW,8,17000000,10000,307,67,65,37,72,66,361,85,72,60,62,82,429,86,82,92,77,92,282,67,45,70,35,65,273,43,30,73,69,58,94,38,32,24,55,7,12,15,15,6,3,High,Low,1,PrimeiraLigaPortugal
br BRA,FW,Porto,20,1999,15,4,455,5.1,3,0,3,3,0,0,2,0,0.59,0.0,0.59,0.59,0.59,,,,,,,,,,,,,7500000.0,Evanilson,1512,Evanilson,20,73,83,183,80,Right,75,FW,10,6500000,9000,326,32,78,75,72,69,309,72,67,40,59,71,329,73,71,63,60,62,351,75,64,68,73,71,252,29,16,79,59,69,61,22,20,19,51,13,11,6,14,7,4,Medium,Low,1,PrimeiraLigaPortugal
br BRA,"MF,FW",Portimonense,22,1997,7,7,575,6.4,0,2,2,0,0,0,2,0,0.0,0.31,0.31,0.0,0.31,,,,,,,,,,,,,200000.0,Lucas Fernandes,1578,Lucas Fernandes,22,72,81,175,69,Right,74,FW,9,5500000,6000,318,71,62,44,75,66,373,77,75,74,72,75,371,75,72,79,71,74,344,81,57,74,56,76,309,54,53,65,70,67,154,55,54,45,50,13,11,12,7,7,3,Medium,Medium,1,PrimeiraLigaPortugal
br BRA,"MF,FW",Portimonense,22,1997,7,7,575,6.4,0,2,2,0,0,0,2,0,0.0,0.31,0.31,0.0,0.31,,,,,,,,,,,,,200000.0,Lucas Fernandes,1578,Lucas Fernandes,22,72,81,175,69,Right,74,FW,9,5500000,6000,318,71,62,44,75,66,373,77,75,74,72,75,371,75,72,79,71,74,344,81,57,74,56,76,309,54,53,65,70,67,154,55,54,45,50,13,11,12,7,7,3,Medium,Medium,1,SerieB
pt POR,"FW,MF",Paços,23,1997,33,25,"2,003",22.3,4,4,8,4,0,0,4,1,0.18,0.18,0.36,0.18,0.36,,,,,,,,,,,,,1500000.0,Hélder Ferreira,1665,Hélder Ferreira,23,71,77,179,70,Right,73,FW,6,3000000,7000,302,69,65,45,71,52,323,72,68,41,67,75,352,74,74,69,67,68,326,72,67,65,56,66,266,45,20,70,69,62,91,30,26,35,54,6,15,8,15,10,3,Medium,Medium,1,PrimeiraLigaPortugal
za RSA,FW,Vitória,19,2000,5,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,800000.0,Lyle Foster,2503,L. Foster,19,65,76,183,82,Right,67,FW,11,1600000,2000,303,60,65,58,59,61,264,64,44,44,45,67,331,73,81,55,57,65,331,75,74,59,68,55,265,54,24,64,58,65,100,36,33,31,42,5,6,10,9,12,3,Medium,Medium,1,PrimeiraLigaPortugal
pt POR,"MF,FW",Moreirense,19,2000,26,10,"1,049",11.7,1,1,2,1,0,0,5,0,0.09,0.09,0.17,0.09,0.17,,,,,,,,,,,,,600000.0,Gonçalo Franco,3241,Gonçalo Franco,19,60,65,176,69,Right,63,FW,5,350000,1000,245,48,45,46,53,53,311,67,59,54,62,69,329,66,63,61,65,74,274,67,53,66,46,42,248,45,29,56,64,54,134,47,40,47,57,7,10,12,15,13,3,Medium,Medium,1,PrimeiraLigaPortugal
jp JPN,"FW,MF",Gil Vicente FC,21,1999,27,12,987,11.0,1,2,3,1,0,0,0,0,0.09,0.18,0.27,0.09,0.27,,,,,,,,,,,,,700000.0,Kanya Fujimoto,2346,K. Fujimoto,21,66,76,176,68,Left,68,FW,10,1900000,3000,283,65,55,43,64,56,292,68,60,42,52,70,362,73,75,74,66,74,277,66,48,63,40,60,244,32,21,63,66,62,93,34,28,31,59,12,7,12,14,14,4,Medium,Medium,1,PrimeiraLigaPortugal
eng ENG,"FW,MF",Boavista,19,2000,30,29,"2,492",27.7,6,3,9,4,2,2,10,1,0.22,0.11,0.33,0.14,0.25,,,,,,,,,,,,,1500000.0,Angel Gomes,1867,A. Gomes,19,69,84,168,56,Right,71,FW,15,3300000,9000,306,63,66,52,68,57,342,69,67,68,69,69,390,77,70,89,64,90,273,62,56,55,32,68,288,53,37,63,69,66,112,36,41,35,63,14,15,14,6,14,4,Medium,Medium,1,PrimeiraLigaPortugal
fr FRA,"MF,FW",Marítimo,21,1999,26,18,"1,505",16.7,0,1,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,,2500000.0,Rafik Guitane,2509,R. Guitane,21,65,76,170,58,Left,67,FW,11,1600000,8000,258,59,55,39,65,40,318,73,65,52,59,69,385,73,76,82,62,92,236,56,56,41,31,52,243,47,26,55,62,53,90,28,29,33,53,7,10,9,14,13,3,Medium,Medium,1,PrimeiraLigaPortugal
pt POR,FW,Gil Vicente FC,21,1999,6,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Boubacar Hanne,2977,Boubacar Hanne,21,62,74,175,68,Left,64,FW,12,975000,2000,234,50,47,41,53,43,254,69,42,37,41,65,376,84,85,73,60,74,291,58,61,65,61,46,255,42,41,60,56,56,94,42,26,26,55,13,14,10,11,7,4,Medium,Low,1,PrimeiraLigaPortugal
gm GAM,FW,Boavista,18,2001,3,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1000000.0,Musa Juwara,1130,M. Juwara,18,60,78,170,60,Left,62,FW,18,625000,2000,257,37,65,55,52,48,225,62,39,32,30,62,331,68,62,67,63,71,253,64,56,46,33,54,226,39,14,63,49,61,49,18,18,13,47,13,10,9,10,5,3,Medium,Medium,1,PrimeiraLigaPortugal
br BRA,FW,Moreirense,20,1999,13,3,294,3.3,0,1,1,0,0,0,1,0,0.0,0.31,0.31,0.0,0.31,,,,,,,,,,,,,300000.0,Derik Lacerda,2985,Derik Lacerda,20,62,67,191,83,Right,64,FW,5,600000,2000,276,29,69,70,53,55,225,56,32,33,41,63,262,52,55,50,56,49,310,69,65,62,63,51,262,64,22,61,53,62,75,26,26,23,49,7,11,10,6,15,2,Medium,Medium,1,PrimeiraLigaPortugal
br BRA,"MF,FW",Santa Clara,21,1998,30,25,"2,181",24.2,1,4,5,1,0,0,2,0,0.04,0.17,0.21,0.04,0.21,,,,,,,,,,,,,2000000.0,Lincoln,1516,Lincoln,21,73,82,178,70,Left,75,FW,9,7000000,4000,318,65,67,50,68,68,360,78,74,65,67,76,385,78,78,84,69,76,328,68,63,68,63,66,294,51,28,70,75,70,91,26,32,33,54,13,12,11,9,9,3,High,Medium,1,PrimeiraLigaPortugal
br BRA,FW,Gil Vicente FC,20,1999,33,21,"2,012",22.4,9,0,9,6,3,4,2,0,0.4,0.0,0.4,0.27,0.27,,,,,,,,,,,,,2000000.0,Samuel Lino,1994,Samuel Lino,20,68,76,178,66,Right,70,FW,8,2700000,4000,307,54,67,58,66,62,294,73,58,46,45,72,375,77,72,76,72,78,309,71,59,68,50,61,296,53,40,69,63,71,69,22,22,25,50,12,9,14,9,6,3,Medium,Medium,1,PrimeiraLigaPortugal
eng ENG,FW,Vitória,21,1998,3,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Jacob Maddox,3233,J. Maddox,21,60,71,179,69,Right,64,FW,11,550000,1000,247,58,53,28,65,43,293,66,52,53,59,63,321,71,55,69,59,67,263,63,34,62,50,54,281,65,46,57,62,51,113,37,42,34,40,9,7,5,11,8,3,High,Medium,1,PrimeiraLigaPortugal
pt POR,FW,Gil Vicente FC,22,1998,15,11,920,10.2,5,2,7,5,0,0,0,0,0.49,0.2,0.68,0.49,0.68,,,,,,,,,,,,,900000.0,Pedro David Rosendo Marques,1863,Pedro Marques,22,69,78,181,77,Right,71,FW,9,3200000,6000,300,38,70,67,54,71,288,65,73,42,40,68,369,74,78,76,72,69,348,73,69,69,72,65,282,54,30,71,57,70,56,23,20,13,58,12,12,10,11,13,4,High,Medium,1,PrimeiraLigaPortugal
pt POR,FW,Gil Vicente FC,22,1998,15,11,920,10.2,5,2,7,5,0,0,0,0,0.49,0.2,0.68,0.49,0.68,,,,,,,,,,,,,900000.0,Pedro David Rosendo Marques,1863,Pedro Marques,22,69,78,181,77,Right,71,FW,9,3200000,6000,300,38,70,67,54,71,288,65,73,42,40,68,369,74,78,76,72,69,348,73,69,69,72,65,282,54,30,71,57,70,56,23,20,13,58,12,12,10,11,13,4,High,Medium,1,PrimeiraLigaPortugal
es ESP,FW,Famalicão,23,1997,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6000000.0,Toni Martínez,1464,Toni Martínez,23,74,81,187,84,Right,76,FW,7,8500000,12000,340,46,77,73,69,75,281,70,56,31,53,71,340,69,72,67,76,56,371,78,71,73,78,71,297,69,23,77,64,64,57,20,14,23,50,11,11,12,7,9,3,High,Medium,1,PrimeiraLigaPortugal
jp JPN,"MF,FW",Rio Ave,22,1998,19,4,476,5.3,3,0,3,3,0,0,1,0,0.57,0.0,0.57,0.57,0.57,,,,,,,,,,,,,450000.0,Ryotaro Meshino,2823,R. Meshino,22,63,71,171,68,Right,66,FW,8,1100000,2000,303,59,69,51,63,61,311,68,51,65,59,68,363,74,68,77,61,83,313,57,73,55,63,65,226,29,19,58,56,64,48,25,12,11,46,9,7,10,8,12,3,High,Medium,1,PrimeiraLigaPortugal
ao ANG,"FW,MF",Marítimo,20,1999,21,5,636,7.1,1,1,2,1,0,0,2,1,0.14,0.14,0.28,0.14,0.28,,,,,,,,,,,,,300000.0,Milson,2510,Milson,20,65,80,174,61,Right,66,FW,15,1700000,2000,264,59,45,39,58,63,305,72,62,45,59,67,368,83,79,83,60,63,256,59,50,53,50,44,248,44,28,54,65,57,96,39,29,28,51,8,8,13,11,11,2,High,Low,1,PrimeiraLigaPortugal
br BRA,FW,Gil Vicente FC,22,1998,8,3,213,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Miullen,2826,Miullen,22,63,72,180,77,Right,65,FW,9,1100000,2000,292,51,63,61,56,61,251,62,53,35,39,62,338,71,73,64,63,67,317,61,60,67,71,58,268,66,15,59,58,70,64,21,23,20,55,5,11,11,14,14,2,High,Medium,1,PrimeiraLigaPortugal
pt POR,FW,Rio Ave,22,1998,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,150000.0,Manuel Namora,2824,Manuel Namora,22,63,72,180,72,Left,65,FW,9,1100000,2000,286,45,65,67,60,49,251,64,50,41,36,60,320,68,67,58,60,67,308,64,65,58,63,58,234,31,20,63,55,65,63,25,20,18,51,11,10,13,11,6,3,Medium,Medium,1,PrimeiraLigaPortugal
uy URU,FW,Benfica,21,1999,29,19,"1,791",19.9,6,9,15,6,0,0,2,0,0.3,0.45,0.75,0.3,0.75,,,,,,,,,,,,,20000000.0,Darwin Núñez,1435,D. Núñez,21,75,84,187,80,Right,77,FW,9,12500000,11000,327,44,75,73,68,67,316,72,64,61,47,72,373,84,83,76,76,54,396,83,72,85,86,70,331,81,33,71,72,74,98,34,34,30,59,14,10,12,10,13,3,High,High,1,PrimeiraLigaPortugal
br BRA,"MF,FW",Santa Clara,23,1997,20,5,547,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Jean Patric,2343,Jean Patric,23,66,71,175,67,Right,67,FW,5,1300000,2000,297,63,69,49,61,55,285,73,56,40,51,65,370,86,85,74,49,76,266,66,46,54,44,56,237,39,23,54,59,62,90,28,28,34,52,13,9,9,10,11,4,High,Medium,1,PrimeiraLigaPortugal
pt POR,FW,Benfica,19,2001,4,0,97,1.1,2,0,2,2,0,0,0,0,1.86,0.0,1.86,1.86,1.86,,,,,,,,,,,,,8000000.0,Gonçalo Ramos,2171,Gonçalo Ramos,19,67,84,185,79,Right,70,FW,17,2700000,3000,314,47,69,70,64,64,287,68,60,41,49,69,376,79,77,79,65,76,322,67,66,66,59,64,265,52,31,66,59,57,62,22,23,17,53,15,9,7,7,15,4,Medium,Low,1,PrimeiraLigaPortugal
es ESP,FW,Braga,20,2000,25,16,"1,284",14.3,3,3,6,3,0,0,1,0,0.21,0.21,0.42,0.21,0.42,,,,,,,,,,,,,7000000.0,Abel Ruiz,1758,Abel Ruiz,20,70,84,182,73,Right,72,FW,14,3900000,7000,306,36,70,64,70,66,291,72,41,48,56,74,344,69,73,66,72,64,347,72,65,70,71,69,266,46,24,69,63,64,103,45,38,20,44,6,10,10,10,8,3,High,Medium,1,PrimeiraLigaPortugal
ir IRN,"MF,FW",Portimonense,23,1997,11,2,286,3.2,1,1,2,1,0,0,0,0,0.31,0.31,0.63,0.31,0.63,,,,,,,,,,,,,325000.0,Jafar Salmani,2675,J. Salmani,23,64,69,176,69,Left,66,FW,5,875000,2000,262,66,51,36,62,47,275,71,58,41,40,65,357,77,72,71,61,76,262,64,41,62,46,49,225,30,19,63,61,52,75,20,27,28,54,15,8,8,11,12,2,Medium,Medium,1,PrimeiraLigaPortugal
gw GNB,FW,Paços,23,1996,27,3,540,6.0,5,0,5,4,1,1,3,0,0.83,0.0,0.83,0.67,0.67,,,,,,,,,,,,,1500000.0,João Pedro Sousa Silva,2673,Jorge Silva,21,64,73,184,77,Right,66,FW,9,1200000,7000,219,38,26,65,56,34,216,41,44,34,45,52,287,55,60,59,55,58,263,55,75,55,56,22,220,60,60,29,33,38,210,64,74,72,50,11,10,13,8,8,3,Medium,Medium,1,PrimeiraLigaPortugal
br BRA,FW,Paços,22,1998,6,1,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Lucas Silva,1866,Lucas Silva,22,69,74,176,66,Right,69,FW,5,2100000,5000,306,69,67,44,62,64,302,77,66,42,49,68,369,86,85,75,49,74,295,74,44,55,56,66,232,31,20,62,64,55,87,27,29,31,58,12,9,13,12,12,3,High,Low,1,BrazilSerieA
br BRA,FW,Paços,22,1998,6,1,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Lucas Silva,1866,Lucas Silva,22,69,74,176,66,Right,69,FW,5,2100000,5000,306,69,67,44,62,64,302,77,66,42,49,68,369,86,85,75,49,74,295,74,44,55,56,66,232,31,20,62,64,55,87,27,29,31,58,12,9,13,12,12,3,High,Low,1,PrimeiraLigaPortugal
br BRA,FW,Paços,22,1998,6,1,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Lucas Silva,1866,Lucas Silva,22,69,74,176,66,Right,69,FW,5,2100000,5000,306,69,67,44,62,64,302,77,66,42,49,68,369,86,85,75,49,74,295,74,44,55,56,66,232,31,20,62,64,55,87,27,29,31,58,12,9,13,12,12,3,High,Low,1,PrimeiraLigaPortugal
za RSA,"FW,MF",Paços,22,1997,29,24,"1,946",21.6,5,5,10,5,0,0,5,0,0.23,0.23,0.46,0.23,0.46,,,,,,,,,,,,,3000000.0,Luther Singh,1517,L. Singh,22,73,80,171,60,Right,73,FW,7,6000000,12000,320,65,72,54,64,65,336,76,73,67,48,72,430,90,85,90,72,93,283,73,46,66,34,64,259,34,23,72,62,68,84,22,31,31,39,10,6,7,9,7,4,High,Medium,1,PrimeiraLigaPortugal
pt POR,"MF,FW",Moreirense,21,1999,31,27,"2,394",26.6,2,2,4,2,0,0,6,0,0.08,0.08,0.15,0.08,0.15,,,,,,,,,,,,,4000000.0,Filipe Soares,1870,Filipe Soares,21,69,77,180,73,Right,71,FW,8,3100000,5000,302,56,60,51,72,63,338,72,71,53,68,74,340,67,65,69,72,67,338,77,56,73,65,67,307,63,58,67,66,53,148,56,54,38,63,12,14,13,13,11,3,Medium,Medium,1,PrimeiraLigaPortugal
pt POR,"MF,FW",B-SAD,20,2000,32,20,"1,918",21.3,2,0,2,2,0,0,4,0,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,,2500000.0,Afonso Sousa,1865,Afonso Sousa,20,69,82,174,65,Right,71,FW,13,3400000,3000,273,59,45,47,68,54,323,75,69,42,61,76,381,77,74,75,76,79,293,74,46,67,47,59,300,58,45,72,66,59,123,36,46,41,54,5,14,14,14,7,3,High,Medium,1,PrimeiraLigaPortugal
pt POR,"FW,MF",Sporting CP,18,2002,30,16,"1,504",16.7,3,1,4,3,0,0,5,0,0.18,0.06,0.24,0.18,0.24,,,,,,,,,,,,,6000000.0,Tiago Tomás,1659,Tiago Tomás,18,71,83,183,73,Right,73,FW,12,4400000,4000,304,42,70,64,65,63,293,72,65,33,49,74,363,78,75,73,73,64,334,73,63,73,70,55,300,61,40,75,54,70,85,35,33,17,51,8,14,9,13,7,3,High,Medium,1,PrimeiraLigaPortugal
ar ARG,"MF,FW",Famalicão,23,1997,24,8,922,10.2,3,1,4,3,0,0,3,0,0.29,0.1,0.39,0.29,0.39,,,,,,,,,,,,,800000.0,Carlos Valenzuela,2184,C. Valenzuela,23,67,72,167,69,Left,68,FW,5,1500000,4000,286,63,62,39,61,61,333,71,70,66,56,70,390,81,76,84,62,87,266,62,40,60,44,60,256,47,20,57,60,72,63,18,21,24,43,10,8,6,7,12,3,Medium,Medium,1,PrimeiraLigaPortugal
pt POR,FW,B-SAD,23,1997,4,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5000000.0,Robinho Vieira,499,Ronaldo Vieira,21,71,79,178,70,Right,72,FW,8,4000000,8000,284,56,53,53,72,50,323,71,63,49,67,73,363,69,76,73,67,78,346,65,67,77,75,62,329,80,68,58,66,57,205,66,71,68,43,12,10,7,6,8,3,Medium,Medium,1,PrimeiraLigaPortugal
pt POR,FW,B-SAD,23,1997,4,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5000000.0,Robinho Vieira,499,Ronaldo Vieira,21,71,79,178,70,Right,72,FW,8,4000000,8000,284,56,53,53,72,50,323,71,63,49,67,73,363,69,76,73,67,78,346,65,67,77,75,62,329,80,68,58,66,57,205,66,71,68,43,12,10,7,6,8,3,Medium,Medium,1,SerieA
uy URU,FW,Santa Clara,19,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,400000.0,Gustavo Viera,3232,G. Viera,19,60,75,176,73,Right,62,FW,15,600000,700,267,34,59,58,57,59,223,46,33,44,51,49,340,69,69,68,67,67,317,54,71,68,69,55,300,68,52,69,62,49,105,68,16,21,58,8,13,15,13,9,3,Medium,Low,1,LigaProfesionalArgentina
uy URU,FW,Santa Clara,19,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,400000.0,Gustavo Viera,3232,G. Viera,19,60,75,176,73,Right,62,FW,15,600000,700,267,34,59,58,57,59,223,46,33,44,51,49,340,69,69,68,67,67,317,54,71,68,69,55,300,68,52,69,62,49,105,68,16,21,58,8,13,15,13,9,3,Medium,Low,1,PrimeiraLigaPortugal
co COL,FW,Spezia,21,1998,29,14,"1,356",15.1,1,2,3,1,0,0,4,0,0.07,0.13,0.2,0.07,0.2,1.5,1.5,1.3,2.8,50.0,43.0,82.0,0.1,0.09,0.19,0.1,0.19,3500000.0,Kevin Agudelo,661,K. Agudelo,21,68,78,178,70,Left,71,FW,10,2700000,6000,293,62,62,48,71,50,311,73,56,42,67,73,362,74,64,75,68,81,312,66,59,68,59,60,289,58,55,67,66,43,155,53,54,48,62,15,10,13,14,10,3,High,Low,1,SerieA
gm GAM,"FW,MF",Bologna,21,1998,38,34,"2,921",32.5,8,8,16,8,0,1,0,0,0.25,0.25,0.49,0.25,0.49,7.0,6.2,6.0,12.2,88.0,103.0,253.0,0.22,0.19,0.4,0.19,0.38,20000000.0,Musa Barrow,270,M. Barrow,21,75,84,183,70,Right,77,FW,9,12500000,32000,336,65,76,63,72,60,331,79,60,56,58,78,372,79,84,78,74,57,343,74,53,73,68,75,264,40,20,75,71,58,81,45,20,16,54,8,6,14,14,12,4,High,Medium,1,SerieA
ci CIV,"FW,MF",Sassuolo,23,1997,27,20,"1,785",19.8,4,2,6,4,0,0,0,0,0.2,0.1,0.3,0.2,0.3,3.6,3.6,0.9,4.5,78.0,43.0,169.0,0.18,0.05,0.23,0.18,0.23,20000000.0,Jeremie Boga,173,J. Boga,23,77,83,174,72,Right,78,FW,6,16500000,29000,342,78,72,59,73,60,376,84,78,64,69,81,404,88,81,86,67,82,347,80,61,68,63,75,292,56,41,72,68,55,100,24,42,34,62,15,8,9,14,16,3,High,Low,1,SerieA
it ITA,FW,Torino,23,1997,20,4,564,6.3,2,2,4,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,1.3,1.3,0.7,2.1,7.0,15.0,36.0,0.21,0.12,0.33,0.21,0.33,4000000.0,Federico Bonazzoli,655,F. Bonazzoli,23,68,76,182,79,Left,70,FW,8,2700000,8000,308,49,68,68,60,63,287,66,53,53,43,72,321,69,71,66,66,49,306,68,61,50,69,58,245,43,26,68,48,60,72,21,22,29,46,8,13,10,8,7,3,High,Medium,1,SerieA
nl NED,FW,Udinese,17,2002,4,1,116,1.3,1,0,1,1,0,0,0,0,0.78,0.0,0.78,0.78,0.78,0.1,0.1,0.1,0.2,2.0,2.0,11.0,0.09,0.08,0.17,0.09,0.17,3000000.0,Jayden Braaf,901,J. Braaf,17,63,84,179,68,Right,64,FW,21,1500000,750,276,57,60,50,53,56,290,63,60,58,49,60,398,86,84,82,60,86,328,73,65,69,63,58,273,64,40,60,56,53,112,43,37,32,58,8,11,13,14,12,4,High,Medium,1,SerieA
ar ARG,"FW,MF",Parma,23,1997,12,4,475,5.3,1,2,3,1,0,0,3,0,0.19,0.38,0.57,0.19,0.57,0.9,0.9,0.9,1.8,23.0,20.0,34.0,0.17,0.17,0.34,0.17,0.34,3000000.0,Juan Brunetta,544,J. Brunetta,23,70,75,172,68,Right,71,FW,5,2400000,6000,326,77,69,42,72,66,364,70,78,78,70,68,348,68,70,76,61,73,322,71,53,66,53,79,308,60,50,62,71,65,135,43,47,45,43,7,10,11,10,5,3,Medium,Medium,1,SerieA
it ITA,"DF,FW",Genoa,21,1998,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,200000.0,Giuseppe Caso,902,G. Caso,21,63,69,172,65,Right,64,FW,6,775000,3000,250,57,51,39,55,48,294,70,63,47,46,68,380,79,76,82,60,83,255,61,52,57,37,48,225,51,24,54,55,41,78,23,28,27,50,11,12,6,10,11,4,Medium,Medium,1,SerieA
it ITA,"DF,FW",Genoa,23,1997,8,2,227,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,11.0,4.0,0.01,0.02,0.03,0.01,0.03,2200000.0,Francesco Cassata,696,F. Cassata,22,67,73,183,76,Right,69,FW,6,1600000,5000,239,62,36,29,74,38,321,68,52,58,70,73,307,62,54,62,69,60,271,55,34,63,48,71,290,77,47,57,69,40,171,62,59,50,39,10,7,5,7,10,3,Medium,Medium,1,SerieA
gm GAM,"MF,FW",Hellas Verona,20,2000,23,4,734,8.2,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,1.7,1.7,0.7,2.4,28.0,22.0,95.0,0.21,0.08,0.29,0.21,0.29,4000000.0,Ebrima Colley,695,E. Colley,20,67,80,182,75,Right,68,FW,13,2500000,13000,280,41,68,63,62,46,268,72,43,37,45,71,350,82,79,63,61,65,300,64,63,54,54,65,242,37,18,63,54,70,49,18,14,17,36,6,7,6,12,5,3,High,Low,1,SerieA
dk DEN,"MF,FW",Sampdoria,20,2000,35,18,"1,773",19.7,2,4,6,2,0,0,3,0,0.1,0.2,0.3,0.1,0.3,2.9,2.9,2.4,5.3,45.0,80.0,131.0,0.15,0.12,0.27,0.15,0.27,13000000.0,Mikkel Damsgaard,329,M. Damsgaard,19,74,84,180,71,Right,76,FW,10,9000000,10000,304,63,68,51,74,48,358,77,66,69,70,76,395,81,81,80,67,86,345,71,69,75,58,72,302,64,45,71,75,47,138,52,46,40,48,6,10,14,11,7,3,High,Low,1,SerieA
it ITA,"FW,DF",Juventus,21,1999,4,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,225000.0,Alessandro Di Pardo,825,A. Di Pardo,20,64,71,182,75,Right,65,FW,7,1200000,10000,275,68,40,40,68,59,317,66,63,59,61,68,328,67,69,67,60,65,284,62,59,65,53,45,265,54,48,52,52,59,151,48,53,50,54,12,8,10,11,13,3,High,High,1,SerieA
it ITA,"FW,MF",Benevento,19,2001,16,1,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,9.0,10.0,15.0,0.2,0.01,0.21,0.2,0.21,500000.0,Giuseppe Di Serio,1217,G. Di Serio,18,59,69,182,78,Right,61,FW,10,475000,1000,234,31,61,52,50,40,215,58,37,31,32,57,292,66,59,52,55,60,309,60,69,58,69,53,209,36,15,65,43,50,44,14,11,19,59,9,14,15,13,8,3,Medium,Medium,1,SerieA
gh GHA,FW,Benevento,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,Amadou Diambo,1300,A. Diambo,20,57,70,186,78,Right,60,FW,13,400000,2000,216,31,37,53,63,32,244,56,38,30,58,62,341,67,64,71,66,73,329,65,78,64,62,60,248,63,56,47,48,34,156,60,48,48,53,11,10,7,14,11,3,Medium,Medium,1,SerieA
