MarketValue,Growth,league_score,Season,country_score,Source_League,Nation,Best position,Matches Played,International reputation,Sprint speed,Age,Best overall,Name,foot,team_score
710000,16,2,2022,4,Ligue2,fr FRA,MF,21,1,64,19,62,M. Xantippe,Left,2
820000,11,2,2022,3,Ligue2,cm CMR,MF,20,1,69,19,65,W. Younoussa,Right,2
1200000,9,2,2022,4,Ligue2,ci CIV,MF,24,1,82,21,67,C. Zady Sery,Right,3
1100000,7,2,2022,2,Ligue2,tn TUN,MF,34,1,66,21,67,M. Zemzemi,Left,2
2400000,10,3,2022,4,Netherlands,ma MAR,MF,31,1,85,21,70,Z. Aboukhlal,Left,4
1400000,17,3,2022,4,Netherlands,se SWE,MF,29,1,82,19,67,P. Abraham,Right,3
180000,8,3,2022,4,Netherlands,nl NED,MF,5,1,54,21,65,H. Akujobi,Right,3
26000000,5,3,2022,5,Netherlands,mx MEX,MF,31,1,72,23,82,E. Álvarez,Right,5
41000000,7,3,2022,5,Netherlands,br BRA,MF,23,2,91,21,83,Antony,Left,5
90000,7,3,2022,4,Netherlands,be BEL,MF,4,1,55,21,61,S. Augustijns,Right,2
470000,10,3,2022,4,Netherlands,ma MAR,MF,28,1,66,20,65,A. Azhil,Right,2
770000,5,3,2022,4,Netherlands,be BEL,MF,12,1,74,23,68,I. Azzaoui,Right,1
4100000,9,3,2022,4,Netherlands,dk DEN,MF,24,1,73,21,71,N. Baden Frederiksen,Left,3
3500000,18,3,2022,4,Netherlands,be BEL,MF,3,1,82,18,68,J. Bakayoko,Left,5
470000,10,3,2022,4,Netherlands,nl NED,MF,17,1,81,20,65,R. Balk,Right,3
4700000,10,3,2022,5,Netherlands,us USA,MF,7,1,65,20,72,C. Bassett,Right,5
1400000,17,3,2022,4,Netherlands,nl NED,MF,7,1,60,19,66,M. Bogarde,Right,3
9400000,5,3,2022,4,Netherlands,fr FRA,MF,28,1,75,23,79,O. Boscagli,Left,5
710000,8,3,2022,4,Netherlands,nl NED,MF,26,1,72,21,68,J. Bosch,Right,3
290000,10,3,2022,4,Netherlands,nl NED,MF,13,1,66,21,67,A. El Bouchataoui,Right,2
1300000,9,3,2022,4,Netherlands,be BEL,MF,22,1,76,21,70,O. Boussaid,Right,3
1200000,8,3,2022,4,Netherlands,nl NED,MF,33,1,65,23,70,L. Brouwers,Right,1
1500000,8,3,2022,4,Netherlands,nl NED,MF,28,1,69,21,68,T. Buitink,Right,3
650000,11,3,2022,4,Netherlands,nl NED,MF,1,1,63,19,62,Z. Buurmeester,Right,4
60000,17,3,2022,4,Netherlands,nl NED,MF,1,1,75,18,61,G. Caschili,Right,2
470000,10,3,2022,4,Netherlands,nl NED,MF,18,1,77,19,67,D. Cleonise,Right,3
1100000,7,3,2022,5,Netherlands,eng ENG,MF,27,1,75,23,70,G. Cox,Left,3
710000,4,3,2022,5,Netherlands,eng ENG,MF,14,1,68,23,69,D. Crowley,Right,1
410000,5,3,2022,4,Netherlands,be BEL,MF,20,1,77,23,66,L. Daneels,Right,2
7100000,12,3,2022,4,Netherlands,dk DEN,MF,12,1,87,19,70,M. Daramy,Right,5
7700000,13,3,2022,4,Netherlands,be BEL,MF,2,1,76,19,61,M. De Wolf,Left,2
530000,10,3,2022,4,Netherlands,nl NED,MF,30,1,54,20,67,T. van den Belt,Right,2
530000,14,3,2022,4,Netherlands,nl NED,MF,19,1,77,19,65,A. van der Heide,Left,3
9400000,6,3,2022,3,Netherlands,jp JPN,MF,24,1,79,23,79,R. Doan,Left,5
1800000,9,3,2022,3,Netherlands,xk KVX,MF,19,1,69,22,69,T. Domgjoni,Right,3
9400000,6,3,2022,3,Netherlands,cv CPV,MF,33,1,74,22,70,D. Duarte,Right,3
2100000,9,3,2022,5,Netherlands,no NOR,MF,20,1,79,21,72,H. Evjen,Left,4
2900000,10,3,2022,4,Netherlands,nl NED,MF,33,1,88,20,70,M. van Ewijk,Right,3
650000,11,3,2022,4,Netherlands,sn SEN,MF,33,1,83,21,66,N. Fadiga,Left,1
350000,6,3,2022,3,Netherlands,xk KVX,MF,14,1,68,23,69,A. Ferati,Left,3
2400000,6,3,2022,4,Netherlands,nl NED,MF,28,1,73,22,75,Z. Flemming,Right,3
35000000,5,3,2022,4,Netherlands,nl NED,MF,27,1,87,22,82,C. Gakpo,Right,5
2900000,9,3,2022,4,Netherlands,fr FRA,MF,17,1,74,20,70,Y. Gboho,Right,3
41000000,12,3,2022,4,Netherlands,nl NED,MF,30,1,78,19,81,R. Gravenberch,Right,5
350000,13,3,2022,4,Netherlands,se SWE,MF,19,1,69,19,66,R. Al Hajj,Right,3
710000,6,3,2022,4,Netherlands,se SWE,MF,11,1,77,23,68,E. Hansson,Right,3
3500000,7,3,2022,4,Netherlands,nl NED,MF,1,1,74,23,75,A. Harroui,Right,2
350000,8,3,2022,4,Netherlands,de GER,MF,28,1,84,20,63,O. Heil,Right,1
1100000,8,3,2022,4,Netherlands,nl NED,MF,28,1,55,23,70,M. Hoedemakers,Left,2
530000,10,3,2022,4,Netherlands,nl NED,MF,17,1,72,21,67,D. Huiberts,Right,2
590000,11,3,2022,4,Netherlands,nl NED,MF,23,1,59,19,68,D. Huisman,Right,3
590000,7,3,2022,2,Netherlands,id IDN,MF,21,1,61,21,65,J. Idzes,Right,1
1400000,4,3,2022,3,Netherlands,sy SYR,MF,19,1,73,23,70,D. Irandust,Left,3
1000000,6,3,2022,4,Netherlands,nl NED,MF,30,1,66,23,71,J. Jacobs,Right,2
120000,14,3,2022,3,Netherlands,ie IRL,MF,6,1,65,20,59,R. Johansson,Right,3
7100000,5,3,2022,5,Netherlands,br BRA,MF,27,1,84,22,77,Mauro Júnior,Left,5
820000,9,3,2022,4,Netherlands,nl NED,MF,20,1,64,21,68,D. van Kaam,Left,3
410000,5,3,2022,4,Netherlands,be BEL,MF,24,1,77,23,66,E. Kabangu,Left,1
290000,11,3,2022,4,Netherlands,se SWE,MF,4,1,72,20,60,Y. Kalley,Left,3
16000000,7,3,2022,4,Netherlands,se SWE,MF,34,1,82,23,79,J. Karlsson,Right,4
1100000,9,3,2022,4,Netherlands,ma MAR,MF,31,1,78,20,68,S. El Karouani,Left,2
2900000,10,3,2022,4,Netherlands,nl NED,MF,32,1,75,19,70,N. Kasanwirjo,Right,3
940000,5,3,2022,4,Netherlands,de GER,MF,24,1,52,23,71,O. Kiomourtzoglou,Right,1
470000,13,3,2022,5,Netherlands,hu HUN,MF,11,1,90,20,67,T. Kiss,Right,2
770000,6,3,2022,4,Netherlands,de GER,MF,33,1,79,23,70,M. Köhlert,Left,1
26000000,7,3,2022,5,Netherlands,tr TUR,MF,32,1,71,20,80,O. Kökçü,Right,5
710000,10,3,2022,4,Netherlands,nl NED,MF,3,1,58,21,64,P. Koopmeiners,Right,4
29000000,4,3,2022,4,Netherlands,nl NED,MF,2,2,64,23,81,T. Koopmeiners,Left,4
12000000,8,3,2022,4,Netherlands,gh GHA,MF,16,1,87,20,78,M. Kudus,Left,5
410000,8,3,2022,4,Netherlands,nl NED,MF,12,1,74,21,65,R. Kuijpers,Right,2
1000000,6,3,2022,5,Netherlands,us USA,MF,32,1,59,23,71,L. de la Torre,Left,1
180000,17,3,2022,4,Netherlands,nl NED,MF,5,1,80,18,63,S. Lagsir,Right,2
120000,12,3,2022,4,Netherlands,nl NED,MF,11,1,75,21,61,C. Landu,Right,2
590000,5,3,2022,4,Netherlands,dk DEN,MF,29,1,76,23,69,N. Laursen,Left,1
1000000,12,3,2022,5,Netherlands,us USA,MF,5,1,72,20,69,R. Ledezma,Right,5
2400000,6,3,2022,3,Netherlands,gr GRE,MF,33,1,72,23,71,D. Limnios,Right,3
470000,7,3,2022,4,Netherlands,nl NED,MF,2,1,68,21,69,E. Linthorst,Right,1
530000,9,3,2022,4,Netherlands,nl NED,MF,31,1,62,23,69,B. Lucassen,Right,1
710000,9,3,2022,4,Netherlands,de GER,MF,4,1,73,21,65,K. Ludewig,Right,1
880000,10,3,2022,4,Netherlands,dk DEN,MF,25,1,61,21,66,N. Madsen,Right,3
21000000,11,3,2022,5,Netherlands,eng ENG,MF,18,1,89,19,78,N. Madueke,Left,5
320000,9,3,2022,4,Netherlands,nl NED,MF,5,1,79,21,64,M. Mallahi,Right,3
530000,13,3,2022,4,Netherlands,nl NED,MF,11,1,77,19,68,M. Manhoef,Left,3
770000,8,3,2022,4,Netherlands,dk DEN,MF,27,1,76,22,69,M. Mattsson,Right,2
410000,13,3,2022,4,Netherlands,be BEL,MF,7,1,61,19,60,E. Matuta,Right,3
60000,12,3,2022,4,Netherlands,nl NED,MF,1,1,62,20,60,J. Meerstadt,Right,2
590000,15,3,2022,4,Netherlands,nl NED,MF,13,1,68,20,64,R. Meerveld,Right,1
3500000,16,3,2022,4,Netherlands,nl NED,MF,23,1,66,18,65,B. Meijer,Left,3
1000000,11,3,2022,4,Netherlands,nl NED,MF,30,1,74,21,69,S. Mijnans,Left,2
90000,15,3,2022,4,Netherlands,se SWE,MF,2,1,74,19,54,A. Mortensen,Right,3
120000,9,3,2022,4,Netherlands,nl NED,MF,12,1,63,22,61,J. van Mullem,Right,2
1400000,10,3,2022,4,Netherlands,nl NED,MF,29,1,89,20,68,A. Musaba,Right,3
240000,10,3,2022,4,Netherlands,nl NED,MF,7,1,75,20,63,R. Musaba,Right,3
7700000,7,3,2022,5,Netherlands,eng ENG,MF,21,1,86,21,75,R. Nelson,Right,5
1200000,10,3,2022,4,Netherlands,be BEL,MF,31,1,82,21,67,C. Ngonge,Left,3
290000,6,3,2022,4,Netherlands,nl NED,MF,24,1,82,22,64,T. Noslin,Right,3
1000000,5,3,2022,4,Netherlands,nl NED,MF,31,1,92,22,69,C. Nunnely,Right,1
60000,14,3,2022,4,Netherlands,nl NED,MF,2,1,63,19,63,D. Nunumete,Left,3
2400000,8,3,2022,4,Netherlands,dk DEN,MF,30,1,68,22,70,J. Odgaard,Left,2
650000,6,3,2022,2,Netherlands,id IDN,MF,33,1,76,23,69,R. Oratmangoen,Right,1
290000,13,3,2022,4,Netherlands,nl NED,MF,21,1,50,20,63,Y. Oukili,Right,2
350000,20,3,2022,4,Netherlands,nl NED,MF,4,1,93,17,62,E. Poku,Right,4
1100000,10,3,2022,4,Netherlands,nl NED,MF,22,1,74,19,68,D. Proper,Right,2
90000,8,3,2022,4,Netherlands,nl NED,MF,1,1,48,22,59,J. Ras,Right,3
1200000,14,3,2022,4,Netherlands,nl NED,MF,26,1,77,20,66,D. Redan,Right,2
120000,17,3,2022,4,Netherlands,nl NED,MF,1,1,79,18,60,G. de Regt,Right,3
470000,9,3,2022,2,Netherlands,id IDN,MF,23,1,80,20,66,E. Reijnders,Right,2
1800000,7,3,2022,4,Netherlands,nl NED,MF,33,1,76,23,73,T. Reijnders,Right,4
290000,15,3,2022,1,Netherlands,ee EST,MF,1,1,69,18,62,R. Shein,Right,3
530000,8,3,2022,3,Netherlands,cw CUW,MF,21,1,71,21,68,G. Roemeratoe,Right,1
940000,6,3,2022,4,Netherlands,be BEL,MF,34,1,65,23,67,P. Rommens,Right,1
940000,7,3,2022,4,Netherlands,nl NED,MF,33,1,75,20,67,B. van Rooij,Right,2
240000,10,3,2022,4,Netherlands,nl NED,MF,7,1,70,21,60,R. Roosken,Left,1
180000,5,3,2022,3,Netherlands,sct SCO,MF,7,1,67,23,61,F. Ross,Right,1
940000,10,3,2022,4,Netherlands,nl NED,MF,27,1,81,20,68,D. Rots,Left,3
4700000,5,3,2022,3,Netherlands,cz CZE,MF,30,1,72,22,74,M. Sadílek,Left,3
710000,6,3,2022,4,Netherlands,de GER,MF,22,1,67,23,68,G. Sağlam,Right,1
28000000,6,3,2022,4,Netherlands,ci CIV,MF,29,1,63,23,81,I. Sangaré,Right,5
2400000,13,3,2022,4,Netherlands,se SWE,MF,13,1,90,20,66,A. Sarr,Right,3
210000,13,3,2022,3,Netherlands,bg BUL,MF,1,1,71,19,64,S. Shopov,Left,3
290000,13,3,2022,4,Netherlands,be BEL,MF,16,1,65,19,66,E. Sierra,Right,1
29000000,7,3,2022,5,Netherlands,co COL,MF,30,1,87,22,81,L. Sinisterra,Right,5
470000,10,3,2022,4,Netherlands,nl NED,MF,5,1,61,19,67,W. Spieringhs,Right,1
120000,12,3,2022,4,Netherlands,nl NED,MF,3,1,63,20,64,C. Staring,Right,3
3500000,8,3,2022,3,Netherlands,jp JPN,MF,33,1,83,21,76,Y. Sugawara,Right,4
3500000,8,3,2022,3,Netherlands,sk SVK,MF,29,1,74,19,73,T. Suslov,Left,3
470000,7,3,2022,4,Netherlands,se SWE,MF,34,1,80,23,68,M. Svensson,Right,1
650000,7,3,2022,5,Netherlands,hr CRO,MF,24,1,69,23,66,M. Šverko,Left,3
1400000,9,3,2022,4,Netherlands,ml MLI,MF,25,1,82,21,70,M. Sylla,Right,3
1000000,15,3,2022,4,Netherlands,nl NED,MF,1,1,74,19,68,M. Taabouni,Right,4
5300000,13,3,2022,4,Netherlands,nl NED,MF,13,1,75,19,74,K. Taylor,Left,5
240000,8,3,2022,4,Netherlands,nl NED,MF,16,1,60,22,64,J. ter Heide,Right,2
8800000,4,3,2022,4,Netherlands,nl NED,MF,32,1,71,23,77,G. Til,Right,5
4700000,13,3,2022,4,Netherlands,nl NED,MF,31,1,79,20,72,Q. Timber,Right,3
1300000,11,3,2022,2,Netherlands,cr CRC,MF,25,1,78,19,68,M. Ugalde,Right,3
16000000,6,3,2022,4,Netherlands,nl NED,MF,18,1,62,22,79,J. Veerman,Right,3
5300000,9,3,2022,4,Netherlands,be BEL,MF,24,1,93,20,74,Y. Vertessen,Right,5
470000,9,3,2022,4,Netherlands,nl NED,MF,21,1,49,21,66,P. Vroegh,Left,3
820000,10,3,2022,4,Netherlands,nl NED,MF,7,1,67,19,65,M. de Waal,Right,2
4100000,13,3,2022,4,Netherlands,se SWE,MF,12,1,77,19,70,P. Wålemark,Left,5
4100000,5,3,2022,4,Netherlands,nl NED,MF,33,1,64,23,77,D. de Wit,Right,4
1800000,6,3,2022,4,Netherlands,nl NED,MF,28,1,76,23,69,M. de Wit,Left,2
240000,12,3,2022,4,Netherlands,fr FRA,MF,11,1,69,21,60,R. Yapi,Right,3
4100000,8,3,2022,5,Netherlands,dz ALG,MF,32,1,74,23,72,R. Zerrouki,Right,3
90000,9,3,2022,4,Netherlands,nl NED,MF,3,1,66,20,62,R. Zuijderwijk,Right,1
5900000,9,5,2022,5,PremierLeague,co COL,MF,9,1,70,22,73,S. Alzate,Right,5
29000000,3,5,2022,5,PremierLeague,jm JAM,MF,18,3,93,23,83,L. Bailey,Left,5
3500000,7,5,2022,3,PremierLeague,gd GRN,MF,22,1,68,23,71,S. Baptiste,Right,5
38000000,3,5,2022,5,PremierLeague,eng ENG,MF,32,1,86,23,81,H. Barnes,Right,5
1200000,20,5,2022,5,PremierLeague,eng ENG,MF,3,1,71,18,66,L. Bate,Left,4
21000000,3,5,2022,4,PremierLeague,nl NED,MF,25,2,85,23,82,S. Bergwijn,Right,5
290000,12,5,2022,5,PremierLeague,eng ENG,MF,1,1,68,19,58,D. Chesters,Right,5
4700000,3,5,2022,5,PremierLeague,eng ENG,MF,6,1,64,23,75,H. Choudhury,Right,5
7100000,22,5,2022,5,PremierLeague,eng ENG,MF,12,1,63,17,66,C. Chukwuemeka,Right,5
940000,17,5,2022,5,PremierLeague,eng ENG,MF,4,1,63,19,62,L. Cundle,Right,5
12000000,8,3,2022,5,Championship,eng ENG,MF,9,1,74,22,75,J. Dasilva,Left,5
12000000,8,5,2022,5,PremierLeague,eng ENG,MF,9,1,74,22,75,J. Dasilva,Left,5
21000000,3,5,2022,5,PremierLeague,eng ENG,MF,6,1,64,23,77,T. Davies,Right,5
16000000,4,5,2022,4,PremierLeague,ng NGA,MF,33,1,85,23,78,E. Dennis,Right,5
9400000,5,5,2022,5,PremierLeague,eng ENG,MF,28,1,63,22,76,K. Dewsbury-Hall,Left,5
1800000,8,5,2022,4,PremierLeague,fr FRA,MF,23,1,63,22,75,I. Diallo,Right,4
12000000,6,5,2022,4,PremierLeague,ml MLI,MF,12,1,81,23,75,M. Djenepo,Right,4
350000,19,5,2022,5,PremierLeague,eng ENG,MF,3,1,82,18,60,L. Dobbin,Right,5
2900000,5,5,2022,5,PremierLeague,eng ENG,MF,19,1,66,23,73,K. Dowell,Left,4
26000000,14,5,2022,5,PremierLeague,eng ENG,MF,6,1,77,18,75,H. Elliott,Left,5
26000000,6,5,2022,5,PremierLeague,eng ENG,MF,13,1,77,23,79,E. Eze,Right,5
710000,22,5,2022,3,PremierLeague,ie IRL,MF,1,1,72,16,60,E. Ferguson,Right,5
940000,19,5,2022,5,PremierLeague,no NOR,MF,2,1,70,17,65,L. Hjelde,Left,4
29000000,7,5,2022,5,PremierLeague,eng ENG,MF,34,1,76,21,80,C. Gallagher,Right,5
7100000,13,5,2022,5,PremierLeague,eng ENG,MF,20,1,74,19,73,J. Gelhardt,Left,4
14000000,10,5,2022,3,PremierLeague,sct SCO,MF,24,1,64,20,74,B. Gilmour,Right,4
24000000,11,5,2022,5,PremierLeague,eng ENG,MF,35,1,78,20,73,A. Gordon,Right,5
2900000,16,5,2022,5,PremierLeague,eng ENG,MF,7,1,69,19,66,S. Greenwood,Right,4
82000000,7,5,2022,4,PremierLeague,de GER,MF,29,3,86,22,86,K. Havertz,Left,5
7100000,13,5,2022,4,PremierLeague,nl NED,MF,8,1,75,19,66,K. Hoever,Right,5
29000000,8,5,2022,5,PremierLeague,eng ENG,MF,15,2,78,20,79,C. Hudson-Odoi,Right,5
3500000,10,5,2022,3,PremierLeague,ie IRL,MF,17,1,83,20,70,A. Idah,Right,4
2900000,20,5,2022,5,PremierLeague,eng ENG,MF,3,1,64,18,62,T. Iroegbunam,Right,5
16000000,7,5,2022,4,PremierLeague,de GER,MF,31,1,67,23,75,V. Janelt,Left,5
33000000,11,3,2022,5,Championship,eng ENG,MF,15,1,68,20,77,C. Jones,Right,5
33000000,11,5,2022,5,PremierLeague,eng ENG,MF,15,1,68,20,77,C. Jones,Right,5
8200000,5,5,2022,3,PremierLeague,cz CZE,MF,1,1,75,23,76,A. Král,Right,5
47000000,6,5,2022,4,PremierLeague,se SWE,MF,18,2,85,21,82,D. Kulusevski,Left,5
15000000,6,5,2022,5,PremierLeague,eng ENG,MF,24,1,54,23,75,S. Longstaff,Right,5
12000000,4,5,2022,4,PremierLeague,ng NGA,MF,26,1,83,23,78,A. Lookman,Right,5
11000000,6,5,2022,4,PremierLeague,ma MAR,MF,20,1,65,22,76,I. Louza,Left,5
7100000,7,5,2022,5,PremierLeague,br BRA,MF,34,2,65,23,78,Douglas Luiz,Right,5
19000000,6,5,2022,3,PremierLeague,ar ARG,MF,33,1,68,22,78,A. Mac Allister,Right,5
12000000,2,5,2022,5,PremierLeague,eng ENG,MF,8,2,83,23,76,A. Maitland-Niles,Right,5
47000000,10,5,2022,5,PremierLeague,br BRA,MF,29,1,86,20,79,Gabriel Martinelli,Right,5
240000,18,5,2022,3,PremierLeague,sct SCO,MF,1,1,72,18,62,S. McKinstry,Right,4
21000000,6,5,2022,5,PremierLeague,eng ENG,MF,38,1,71,21,78,D. McNeil,Left,5
14000000,9,5,2022,4,PremierLeague,pl POL,MF,28,1,71,22,76,J. Moder,Right,5
3500000,15,5,2022,5,PremierLeague,eng ENG,MF,2,1,63,18,66,T. Morton,Right,5
88000000,6,5,2022,5,PremierLeague,eng ENG,MF,32,3,73,22,86,M. Mount,Right,5
21000000,6,5,2022,5,PremierLeague,zm ZAM,MF,18,1,85,23,78,E. Mwepu,Right,5
38000000,7,5,2022,5,PremierLeague,pt POR,MF,13,1,87,21,79,Pedro Neto,Left,5
26000000,10,5,2022,4,PremierLeague,fr FRA,MF,26,1,77,19,78,M. Olise,Left,5
240000,20,5,2022,5,PremierLeague,eng ENG,MF,3,1,55,18,62,T. Onyango,Right,5
11000000,6,5,2022,4,PremierLeague,ng NGA,MF,20,1,88,23,75,F. Onyeka,Right,5
7100000,18,5,2022,5,PremierLeague,eng ENG,MF,4,1,78,19,68,C. Palmer,Left,4
1400000,18,5,2022,5,PremierLeague,eng ENG,MF,1,1,70,17,59,S. Perkins,Left,5
49000000,6,5,2022,5,PremierLeague,us USA,MF,22,3,84,22,83,C. Pulisic,Right,5
29000000,11,5,2022,5,PremierLeague,eng ENG,MF,34,1,73,20,77,J. Ramsey,Right,5
71000000,4,5,2022,5,PremierLeague,eng ENG,MF,25,3,91,23,83,M. Rashford,Right,5
94000000,5,5,2022,5,PremierLeague,eng ENG,MF,36,1,74,22,84,D. Rice,Right,5
9400000,6,5,2022,4,PremierLeague,wls WAL,MF,23,1,75,22,73,T. Roberts,Right,4
940000,15,5,2022,5,PremierLeague,eng ENG,MF,13,1,77,18,62,J. Rowe,Right,4
77000000,7,5,2022,5,PremierLeague,eng ENG,MF,38,2,82,19,83,B. Saka,Left,5
16000000,8,5,2022,4,PremierLeague,be BEL,MF,19,1,69,21,77,A. Sambi Lokonga,Right,5
88000000,4,5,2022,5,PremierLeague,eng ENG,MF,29,3,78,21,87,J. Sancho,Right,5
3500000,14,5,2022,4,PremierLeague,ec ECU,MF,5,1,81,19,65,J. Sarmiento,Right,5
32000000,6,5,2022,4,PremierLeague,sn SEN,MF,22,1,94,23,78,I. Sarr,Right,5
290000,22,5,2022,5,PremierLeague,eng ENG,MF,1,1,70,17,66,D. Scarlett,Right,5
21000000,8,5,2022,5,PremierLeague,eng ENG,MF,15,1,80,21,78,R. Sessegnon,Left,5
2900000,8,5,2022,5,PremierLeague,eng ENG,MF,14,1,80,21,72,J. Shackleton,Right,4
4700000,22,5,2022,5,PremierLeague,eng ENG,MF,1,1,73,17,64,S. Shoretire,Right,5
21000000,7,5,2022,5,PremierLeague,eng ENG,MF,18,1,62,20,78,O. Skipp,Right,5
2400000,11,5,2022,3,PremierLeague,ie IRL,MF,4,1,65,21,69,W. Smallbone,Right,4
47000000,7,5,2022,5,PremierLeague,eng ENG,MF,33,1,79,21,81,E. Smith Rowe,Right,5
940000,5,2,2022,4,Ligue2,fr FRA,MF,19,1,69,22,77,B. Soumaré,Right,5
940000,5,5,2022,4,PremierLeague,fr FRA,MF,19,1,69,22,77,B. Soumaré,Right,5
18000000,7,5,2022,4,PremierLeague,nl NED,MF,29,1,62,21,77,P. Struijk,Left,4
2400000,13,5,2022,4,PremierLeague,nl NED,MF,6,1,88,19,69,C. Summerville,Right,4
1800000,4,5,2022,4,PremierLeague,dk DEN,MF,10,1,67,23,72,J. Sørensen,Right,4
2100000,12,5,2022,4,PremierLeague,ng NGA,MF,14,1,85,22,68,N. Tella,Right,4
9400000,8,5,2022,3,PremierLeague,gr GRE,MF,14,1,86,19,73,C. Tzolis,Right,4
26000000,5,5,2022,5,PremierLeague,hr CRO,MF,19,2,82,23,80,N. Vlašić,Right,5
26000000,9,5,2022,5,PremierLeague,eng ENG,MF,29,1,78,21,78,J. Willock,Right,5
53000000,6,5,2022,5,PremierLeague,no NOR,MF,36,3,75,22,85,M. Ødegaard,Left,5
590000,7,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,20,1,70,22,66,Pedro Amador,Left,1
240000,12,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,2,1,66,19,66,Rodrigo Andrade,Right,2
940000,6,4,2022,5,PrimeiraLigaPortugal,co COL,MF,32,1,87,22,70,I. Angulo,Right,2
2400000,14,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,15,1,85,20,68,Tiago Araújo,Left,3
350000,8,4,2022,3,PrimeiraLigaPortugal,cv CPV,MF,10,1,69,20,63,Telmo Arcanjo,Left,2
3500000,10,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,15,1,76,21,73,Romário Baró,Right,3
5900000,15,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,17,1,71,19,70,Paulo Bernardo,Right,5
240000,9,4,2022,3,PrimeiraLigaPortugal,bf BFA,MF,6,1,50,21,67,T. Boni,Right,3
1500000,15,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,1,1,80,20,66,Gonçalo Borges,Right,5
8200000,9,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,26,1,81,22,79,Daniel Bragança,Left,5
2400000,12,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,11,1,76,18,65,Pedro Brazão,Left,3
590000,6,4,2022,5,PrimeiraLigaPortugal,br BRA,MF,27,1,65,23,66,Matheus Bueno,Right,3
6500000,6,4,2022,3,PrimeiraLigaPortugal,cv CPV,MF,10,1,83,23,79,Jovane Cabral,Right,5
120000,9,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,1,1,69,22,65,João Caiado,Right,3
2400000,4,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,16,1,75,21,70,Rafael Camacho,Right,3
4700000,8,4,2022,5,PrimeiraLigaPortugal,us USA,MF,21,1,91,23,74,R. Cannon,Right,3
940000,14,4,2022,2,PrimeiraLigaPortugal,mz MOZ,MF,1,1,84,20,66,Geny Catamo,Left,5
9400000,14,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,25,1,76,18,73,Francisco Conceição,Left,5
5900000,15,4,2022,5,PrimeiraLigaPortugal,br BRA,MF,28,1,82,19,70,Yan Couto,Right,4
590000,7,4,2022,2,PrimeiraLigaPortugal,ps PLE,MF,23,1,74,22,67,O. Dabbagh,Left,3
2900000,14,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,26,1,67,20,70,Tiago Dantas,Right,2
120000,9,4,2022,4,PrimeiraLigaPortugal,nl NED,MF,4,1,67,22,63,J. van der Gaag,Left,3
470000,14,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,23,1,84,18,68,Matchoi Djaló,Right,3
18000000,6,4,2022,5,PrimeiraLigaPortugal,eng ENG,MF,12,1,82,22,78,M. Edwards,Left,5
1200000,18,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,1,1,66,16,66,Dário Essugo,Right,5
3500000,16,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,4,1,74,17,69,Gonçalo Esteves,Right,5
590000,16,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,13,1,78,17,67,Tiago Morais,Right,3
4100000,7,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,33,1,74,23,72,André Franco,Left,3
590000,8,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,23,1,64,20,66,Gonçalo Franco,Right,1
350000,7,4,2022,4,PrimeiraLigaPortugal,nl NED,MF,12,1,72,22,64,G. Frimpong,Left,1
2400000,9,4,2022,3,PrimeiraLigaPortugal,jp JPN,MF,32,1,76,22,75,K. Fujimoto,Left,3
14000000,4,4,2022,5,PrimeiraLigaPortugal,br BRA,MF,14,1,91,23,79,Galeno,Right,4
3500000,20,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,12,1,75,18,67,Rodrigo Gomes,Right,4
590000,8,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,30,1,72,22,69,Nuno Moreira,Left,1
35000000,7,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,27,1,76,23,84,Pedro Gonçalves,Right,5
2400000,9,4,2022,4,PrimeiraLigaPortugal,fr FRA,MF,29,1,77,22,71,R. Guitane,Left,2
2400000,7,4,2022,5,PrimeiraLigaPortugal,dz ALG,MF,25,1,77,22,73,Y. Hamache,Left,3
3500000,15,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,16,1,68,20,68,Tomás Händel,Left,3
290000,9,4,2022,5,PrimeiraLigaPortugal,pt POR,MF,13,1,85,22,64,Boubacar Hanne,Left,3
120000,7,4,2022,4,PrimeiraLigaPortugal,ng NGA,MF,10,1,68,23,64,A. Ibrahim,Right,3
1200000,8,4,2022,4,PrimeiraLigaPortugal,fr FRA,MF,34,1,63,22,69,N. Janvier,Right,3
