Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Petar Musa,hr CRO,FW,Union Berlin,22,1998,7.9,12.0,8,3.0,6.0,3.0,4.0,8.0,50.0,4.0,10.0,0.0,10.0,4,16.0,5.0,0.0,Bundesliga
Jamal Musiala,de GER,"FW,MF",Bayern Munich,17,2003,9.8,20.0,12,5.0,7.0,8.0,7.0,22.0,31.8,15.0,17.0,2.0,15.0,14,34.0,3.0,0.0,Bundesliga
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,20,1999,22.7,31.0,23,16.0,15.0,0.0,16.0,28.0,57.1,12.0,27.0,6.0,21.0,47,78.0,85.0,0.0,Bundesliga
Paul Nebel,de GER,"MF,FW",Mainz 05,17,2002,0.6,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3.0,0.0,0.0,Bundesliga
Luca Netz,de GER,"DF,FW",Hertha BSC,17,2003,3.4,14.0,8,12.0,2.0,0.0,6.0,17.0,35.3,11.0,3.0,0.0,3.0,6,20.0,8.0,0.0,Bundesliga
Florian Neuhaus,de GER,MF,Gladbach,23,1997,29.1,48.0,28,19.0,26.0,3.0,19.0,63.0,30.2,44.0,35.0,7.0,28.0,50,98.0,20.0,1.0,Bundesliga
Jessic Ngankam,de GER,FW,Hertha BSC,20,2000,3.3,5.0,2,1.0,2.0,2.0,1.0,3.0,33.3,2.0,6.0,1.0,5.0,0,5.0,1.0,0.0,Bundesliga
Tanguy Nianzou,fr FRA,"DF,FW",Bayern Munich,18,2002,1.3,3.0,1,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3,6.0,1.0,0.0,Bundesliga
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,22,1997,21.0,16.0,11,3.0,7.0,6.0,8.0,18.0,44.4,10.0,27.0,1.0,26.0,9,25.0,14.0,0.0,Bundesliga
Alexander Nübel,de GER,GK,Bayern Munich,23,1996,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Bundesliga
Dani Olmo,es ESP,MF,RB Leipzig,22,1998,24.4,23.0,14,6.0,13.0,4.0,4.0,23.0,17.4,19.0,15.0,0.0,15.0,13,36.0,21.0,0.0,Bundesliga
Reece Oxford,eng ENG,DF,Augsburg,21,1998,15.1,26.0,18,15.0,11.0,0.0,10.0,17.0,58.8,7.0,28.0,22.0,6.0,29,55.0,89.0,0.0,Bundesliga
Salih Özcan,tr TUR,MF,Köln,22,1998,15.2,21.0,13,11.0,10.0,0.0,12.0,33.0,36.4,21.0,11.0,2.0,9.0,20,41.0,14.0,1.0,Bundesliga
Exequiel Palacios,ar ARG,MF,Leverkusen,21,1998,6.4,31.0,17,12.0,16.0,3.0,17.0,30.0,56.7,13.0,13.0,0.0,13.0,12,43.0,7.0,0.0,Bundesliga
Merveille Papela,de GER,DF,Mainz 05,19,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Felix Passlack,de GER,DF,Dortmund,22,1998,4.0,9.0,6,4.0,2.0,3.0,4.0,8.0,50.0,4.0,11.0,1.0,10.0,3,12.0,2.0,0.0,Bundesliga
Paulinho,br BRA,FW,Leverkusen,20,2000,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Vasileios Pavlidis,gr GRE,FW,Schalke 04,17,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Mads Pedersen,dk DEN,DF,Augsburg,23,1996,9.9,25.0,16,20.0,3.0,2.0,10.0,22.0,45.5,12.0,13.0,3.0,10.0,15,40.0,32.0,0.0,Bundesliga
Lukas Petkov,bg BUL,MF,Augsburg,19,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Amos Pieper,de GER,DF,Arminia,22,1998,29.8,58.0,32,39.0,17.0,2.0,20.0,33.0,60.6,13.0,48.0,35.0,13.0,66,124.0,160.0,3.0,Bundesliga
Marin Pongračić,hr CRO,DF,Wolfsburg,22,1997,6.4,13.0,9,9.0,3.0,1.0,6.0,8.0,75.0,2.0,12.0,5.0,7.0,11,24.0,27.0,0.0,Bundesliga
Stefan Posch,at AUT,DF,Hoffenheim,23,1997,23.5,52.0,24,29.0,17.0,6.0,27.0,47.0,57.4,20.0,27.0,8.0,19.0,37,89.0,73.0,1.0,Bundesliga
Daishawn Redan,nl NED,"FW,MF",Hertha BSC,19,2001,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Bundesliga
Reinier,br BRA,"MF,FW",Dortmund,18,2002,2.9,9.0,4,6.0,1.0,2.0,2.0,4.0,50.0,2.0,4.0,1.0,3.0,2,11.0,0.0,0.0,Bundesliga
Rocco Reitz,de GER,MF,Gladbach,18,2002,0.7,3.0,2,0.0,3.0,0.0,2.0,2.0,100.0,0.0,3.0,1.0,2.0,1,4.0,1.0,0.0,Bundesliga
Elvis Rexhbeçaj,xk KVX,"MF,FW",Köln,22,1997,20.4,53.0,32,17.0,27.0,9.0,19.0,53.0,35.8,34.0,32.0,7.0,25.0,26,79.0,18.0,0.0,Bundesliga
Gio Reyna,us USA,"MF,FW",Dortmund,17,2002,22.0,24.0,13,9.0,8.0,7.0,9.0,25.0,36.0,16.0,14.0,1.0,13.0,10,34.0,11.0,0.0,Bundesliga
Chris Richards,us USA,DF,Hoffenheim,20,2000,10.5,19.0,8,12.0,6.0,1.0,10.0,16.0,62.5,6.0,13.0,4.0,9.0,21,40.0,40.0,1.0,Bundesliga
Chris Richards,us USA,DF,Bayern Munich,20,2000,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,Bundesliga
Marco Richter,de GER,"FW,MF",Augsburg,22,1997,15.7,17.0,9,3.0,12.0,2.0,7.0,23.0,30.4,16.0,10.0,0.0,10.0,6,23.0,9.0,0.0,Bundesliga
Marc Roca,es ESP,MF,Bayern Munich,23,1996,2.0,2.0,2,0.0,0.0,2.0,0.0,4.0,0.0,4.0,4.0,1.0,3.0,2,4.0,1.0,0.0,Bundesliga
Georginio Rutter,fr FRA,FW,Hoffenheim,18,2002,2.7,4.0,4,2.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,4.0,2.0,0.0,Bundesliga
Julian Ryerson,no NOR,"DF,MF",Union Berlin,22,1997,11.9,22.0,15,4.0,14.0,4.0,12.0,15.0,80.0,3.0,13.0,0.0,13.0,11,33.0,17.0,0.0,Bundesliga
Roland Sallai,hu HUN,"MF,FW",Freiburg,23,1997,18.5,18.0,14,7.0,9.0,2.0,5.0,13.0,38.5,8.0,11.0,1.0,10.0,11,29.0,8.0,0.0,Bundesliga
Lazar Samardzic,rs SRB,MF,RB Leipzig,18,2002,2.2,10.0,7,4.0,6.0,0.0,5.0,13.0,38.5,8.0,6.0,0.0,6.0,2,12.0,1.0,0.0,Bundesliga
Jadon Sancho,eng ENG,"FW,MF",Dortmund,20,2000,22.9,18.0,11,4.0,10.0,4.0,7.0,16.0,43.8,9.0,20.0,1.0,19.0,16,34.0,9.0,0.0,Bundesliga
Mohamed Sankoh,nl NED,MF,Stuttgart,16,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Bundesliga
Josh Sargent,us USA,"FW,MF",Werder Bremen,20,2000,27.8,32.0,19,13.0,13.0,6.0,13.0,27.0,48.1,14.0,39.0,4.0,35.0,17,49.0,36.0,0.0,Bundesliga
Xaver Schlager,at AUT,MF,Wolfsburg,22,1997,29.2,66.0,40,20.0,38.0,8.0,22.0,68.0,32.4,46.0,50.0,6.0,44.0,54,120.0,38.0,0.0,Bundesliga
Keven Schlotterbeck,de GER,DF,Freiburg,23,1997,18.4,31.0,10,16.0,15.0,0.0,10.0,23.0,43.5,13.0,26.0,18.0,8.0,36,67.0,89.0,2.0,Bundesliga
Nico Schlotterbeck,de GER,DF,Union Berlin,20,1999,14.3,34.0,19,14.0,19.0,1.0,18.0,28.0,64.3,10.0,13.0,6.0,7.0,31,65.0,29.0,1.0,Bundesliga
Romano Schmid,at AUT,"MF,FW",Werder Bremen,20,2000,13.1,22.0,16,8.0,10.0,4.0,8.0,35.0,22.9,27.0,21.0,0.0,21.0,8,30.0,6.0,0.0,Bundesliga
Christopher Scott,de GER,"MF,FW",Bayern Munich,18,2002,0.4,2.0,1,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Bundesliga
Suat Serdar,de GER,MF,Schalke 04,23,1997,21.7,55.0,35,18.0,33.0,4.0,17.0,52.0,32.7,35.0,29.0,4.0,25.0,23,78.0,21.0,0.0,Bundesliga
Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,20,2000,17.5,47.0,25,26.0,13.0,8.0,15.0,34.0,44.1,19.0,26.0,3.0,23.0,30,77.0,46.0,0.0,Bundesliga
Nils Seufert,de GER,"MF,FW",Arminia,23,1997,3.8,12.0,9,2.0,5.0,5.0,2.0,8.0,25.0,6.0,3.0,1.0,2.0,5,17.0,6.0,0.0,Bundesliga
Tim Siersleben,de GER,DF,Wolfsburg,20,2000,0.4,2.0,2,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,2.0,0.0,0.0,Bundesliga
Borna Sosa,hr CRO,"DF,FW",Stuttgart,22,1998,22.7,14.0,10,6.0,6.0,2.0,8.0,25.0,32.0,17.0,23.0,4.0,19.0,31,45.0,74.0,0.0,Bundesliga
Djibril Sow,ch SUI,MF,Eint Frankfurt,23,1997,24.2,58.0,33,19.0,32.0,7.0,18.0,41.0,43.9,23.0,31.0,8.0,23.0,51,109.0,17.0,0.0,Bundesliga
Jerry St. Juste,nl NED,DF,Mainz 05,23,1996,32.0,65.0,38,37.0,26.0,2.0,20.0,36.0,55.6,16.0,46.0,27.0,19.0,64,129.0,82.0,1.0,Bundesliga
Josip Stanišić,hr CRO,DF,Bayern Munich,20,2000,1.0,2.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,2,4.0,2.0,0.0,Bundesliga
Edmond Tapsoba,bf BFA,DF,Leverkusen,21,1999,29.5,54.0,28,35.0,18.0,1.0,21.0,45.0,46.7,24.0,55.0,29.0,26.0,48,102.0,96.0,0.0,Bundesliga
Niklas Tauer,de GER,"MF,DF",Mainz 05,19,2001,0.8,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,3,4.0,1.0,0.0,Bundesliga
Lino Tempelmann,de GER,MF,Freiburg,21,1999,3.0,5.0,3,2.0,2.0,1.0,0.0,4.0,0.0,4.0,6.0,1.0,5.0,2,7.0,6.0,0.0,Bundesliga
Cedric Teuchert,de GER,"FW,MF",Union Berlin,23,1997,8.4,7.0,5,2.0,4.0,1.0,3.0,16.0,18.8,13.0,12.0,0.0,12.0,5,12.0,6.0,0.0,Bundesliga
Malick Thiaw,de GER,DF,Schalke 04,18,2001,16.1,42.0,27,24.0,17.0,1.0,15.0,26.0,57.7,11.0,17.0,12.0,5.0,33,75.0,70.0,0.0,Bundesliga
Jan Thielmann,de GER,"FW,MF",Köln,18,2002,11.4,11.0,6,1.0,8.0,2.0,5.0,9.0,55.6,4.0,10.0,1.0,9.0,9,20.0,2.0,0.0,Bundesliga
Marcus Thuram,fr FRA,"FW,MF",Gladbach,22,1997,19.2,24.0,14,9.0,10.0,5.0,10.0,23.0,43.5,13.0,27.0,4.0,23.0,15,39.0,13.0,1.0,Bundesliga
Steffen Tigges,de GER,"FW,DF",Dortmund,22,1998,0.6,4.0,4,0.0,1.0,3.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0,4.0,1.0,0.0,Bundesliga
Guus Til,nl NED,FW,Freiburg,22,1997,1.4,4.0,3,2.0,1.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,2,6.0,2.0,0.0,Bundesliga
Jordan Torunarigha,de GER,DF,Hertha BSC,22,1997,10.8,7.0,4,7.0,0.0,0.0,5.0,8.0,62.5,3.0,8.0,2.0,6.0,15,22.0,54.0,1.0,Bundesliga
Lucas Tousart,fr FRA,MF,Hertha BSC,23,1997,23.2,33.0,18,16.0,15.0,2.0,13.0,27.0,48.1,14.0,33.0,6.0,27.0,40,73.0,52.0,0.0,Bundesliga
Tuta,br BRA,DF,Eint Frankfurt,21,1999,16.2,35.0,20,22.0,13.0,0.0,24.0,43.0,55.8,19.0,19.0,2.0,17.0,29,64.0,53.0,0.0,Bundesliga
Dayot Upamecano,fr FRA,DF,RB Leipzig,21,1998,25.9,37.0,30,18.0,19.0,0.0,14.0,20.0,70.0,6.0,25.0,14.0,11.0,33,70.0,74.0,2.0,Bundesliga
Ruben Vargas,ch SUI,"MF,FW",Augsburg,21,1998,17.9,18.0,12,6.0,9.0,3.0,1.0,16.0,6.3,15.0,26.0,2.0,24.0,18,36.0,27.0,0.0,Bundesliga
Michel Vlap,nl NED,"MF,FW",Arminia,23,1997,4.1,1.0,1,0.0,1.0,0.0,0.0,8.0,0.0,8.0,4.0,0.0,4.0,5,6.0,3.0,0.0,Bundesliga
Marten Winkler,de GER,FW,Hertha BSC,17,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Bundesliga
Florian Wirtz,de GER,MF,Leverkusen,17,2003,24.7,35.0,18,8.0,22.0,5.0,11.0,37.0,29.7,26.0,27.0,1.0,26.0,9,44.0,8.0,0.0,Bundesliga
Hannes Wolf,at AUT,"MF,FW",Gladbach,21,1999,15.3,26.0,13,8.0,10.0,8.0,8.0,36.0,22.2,28.0,18.0,1.0,17.0,9,35.0,4.0,0.0,Bundesliga
Nick Woltemade,de GER,"MF,FW",Werder Bremen,18,2002,1.6,3.0,2,1.0,1.0,1.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,0,3.0,0.0,0.0,Bundesliga
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,20,1999,9.1,9.0,5,1.0,6.0,2.0,2.0,11.0,18.2,9.0,8.0,1.0,7.0,11,20.0,11.0,0.0,Bundesliga
Joscha Wosz,de GER,DF,RB Leipzig,18,2002,0.4,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,2.0,0.0,0.0,Bundesliga
Dan-Axel Zagadou,fr FRA,DF,Dortmund,21,1999,3.1,2.0,2,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,1.0,6,8.0,13.0,0.0,Bundesliga
Denis Zakaria,ch SUI,"MF,DF",Gladbach,23,1996,15.8,30.0,15,12.0,15.0,3.0,11.0,20.0,55.0,9.0,20.0,7.0,13.0,23,53.0,29.0,1.0,Bundesliga
Deyovaisio Zeefuik,nl NED,"DF,FW",Hertha BSC,22,1998,10.1,13.0,9,8.0,3.0,2.0,8.0,19.0,42.1,11.0,15.0,3.0,12.0,12,25.0,36.0,0.0,Bundesliga
Joshua Zirkzee,nl NED,FW,Bayern Munich,19,2001,1.0,1.0,0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Bundesliga
Suleiman Abdullahi,ng NGA,"FW,MF",BTSV,23,1996,8.0,,2,,,,,,,,,,,1,,,,Bundesliga2
Dickson Abiama,ng NGA,FW,Greuther Fürth,21,1998,7.2,,9,,,,,,,,,,,1,,,,Bundesliga2
Aremu Afeez,ng NGA,"MF,DF",St. Pauli,20,1999,6.0,,12,,,,,,,,,,,15,,,,Bundesliga2
Xavier Amaechi,eng ENG,"FW,MF",Hamburger SV,19,2001,0.1,,0,,,,,,,,,,,0,,,,Bundesliga2
Xavier Amaechi,eng ENG,MF,Karlsruher,19,2001,1.9,,1,,,,,,,,,,,3,,,,Bundesliga2
Stephan Ambrosius,gh GHA,DF,Hamburger SV,21,1998,25.9,,41,,,,,,,,,,,38,,,,Bundesliga2
Etienne Amenyido,tg TOG,"MF,FW",Osnabrück,22,1998,17.8,,15,,,,,,,,,,,10,,,,Bundesliga2
Frederic Ananou,tg TOG,DF,Paderborn 07,22,1997,10.7,,7,,,,,,,,,,,20,,,,Bundesliga2
Shinta Appelkamp,de GER,MF,Düsseldorf,19,2000,12.3,,9,,,,,,,,,,,11,,,,Bundesliga2
Ensar Arslan,de GER,FW,Darmstadt 98,18,2001,0.1,,0,,,,,,,,,,,0,,,,Bundesliga2
Simon Asta,de GER,"MF,DF",Greuther Fürth,19,2001,1.7,,1,,,,,,,,,,,2,,,,Bundesliga2
Tom Baack,de GER,"DF,MF",Jahn R'burg,21,1999,0.1,,0,,,,,,,,,,,0,,,,Bundesliga2
Matthias Bader,de GER,"DF,MF",Darmstadt 98,23,1997,12.9,,22,,,,,,,,,,,24,,,,Bundesliga2
Ulrich Bapoh,de GER,MF,Osnabrück,21,1999,3.7,,10,,,,,,,,,,,5,,,,Bundesliga2
Abdourahmane Barry,gn GUI,DF,Greuther Fürth,20,2000,6.8,,5,,,,,,,,,,,12,,,,Bundesliga2
Malik Batmaz,de GER,"MF,FW",Karlsruher,20,2000,8.9,,2,,,,,,,,,,,4,,,,Bundesliga2
Maximilian Bauer,de GER,"DF,MF",Greuther Fürth,20,2000,25.4,,14,,,,,,,,,,,25,,,,Bundesliga2
Noah Baumann,de GER,MF,Erzgebirge Aue,18,2002,0.0,,0,,,,,,,,,,,0,,,,Bundesliga2
Tom Baumgart,de GER,MF,Erzgebirge Aue,22,1997,4.6,,7,,,,,,,,,,,2,,,,Bundesliga2
Armel Bella Kotchap,de GER,DF,Bochum,18,2001,26.7,,23,,,,,,,,,,,72,,,,Bundesliga2
Jan-Niklas Beste,de GER,"DF,MF",Jahn R'burg,21,1999,8.9,,11,,,,,,,,,,,4,,,,Bundesliga2
Max Besuschkow,de GER,MF,Jahn R'burg,23,1997,30.5,,30,,,,,,,,,,,50,,,,Bundesliga2
Jaka Bijol,si SVN,"MF,DF",Hannover 96,21,1999,26.0,,27,,,,,,,,,,,78,,,,Bundesliga2
Tarsis Bonga,de GER,MF,Bochum,23,1997,2.2,,3,,,,,,,,,,,0,,,,Bundesliga2
Dennis Borkowski,de GER,FW,Nürnberg,18,2002,7.3,,2,,,,,,,,,,,2,,,,Bundesliga2
Tim Breithaupt,de GER,MF,Karlsruher,18,2002,4.5,,6,,,,,,,,,,,10,,,,Bundesliga2
Svend Brodersen,de GER,GK,St. Pauli,23,1997,4.0,,0,,,,,,,,,,,0,,,,Bundesliga2
Leon Bürger,de GER,MF,BTSV,20,1999,0.2,,0,,,,,,,,,,,0,,,,Bundesliga2
Dženis Burnić,ba BIH,"MF,FW",Heidenheim,22,1998,7.2,,11,,,,,,,,,,,6,,,,Bundesliga2
Kaan Caliskaner,de GER,"FW,MF",Jahn R'burg,20,1999,18.8,,12,,,,,,,,,,,6,,,,Bundesliga2
Dirk Carlson,lu LUX,DF,Karlsruher,22,1998,2.0,,2,,,,,,,,,,,2,,,,Bundesliga2
Marijan Ćavar,ba BIH,MF,Greuther Fürth,22,1998,0.0,,1,,,,,,,,,,,0,,,,Bundesliga2
Kevin Danso,at AUT,DF,Düsseldorf,21,1998,31.3,,21,,,,,,,,,,,53,,,,Bundesliga2
Lukas Daschner,de GER,MF,St. Pauli,21,1998,6.5,,5,,,,,,,,,,,5,,,,Bundesliga2
Jonas David,de GER,DF,Hamburger SV,20,2000,0.9,,0,,,,,,,,,,,2,,,,Bundesliga2
Lars Dietz,de GER,"DF,MF",W'burg Kickers,23,1997,16.5,,12,,,,,,,,,,,18,,,,Bundesliga2
Marlon Dinger,de GER,MF,Karlsruher,19,2001,0.0,,0,,,,,,,,,,,0,,,,Bundesliga2
Johannes Dörfler,de GER,DF,Paderborn 07,23,1996,22.4,,40,,,,,,,,,,,25,,,,Bundesliga2
Moussa Doumbouya,gn GUI,FW,Hannover 96,22,1998,1.8,,0,,,,,,,,,,,0,,,,Bundesliga2
Rick van Drongelen,nl NED,DF,Hamburger SV,21,1998,2.4,,0,,,,,,,,,,,1,,,,Bundesliga2
Jan Elvedi,ch SUI,DF,Jahn R'burg,23,1996,29.0,,35,,,,,,,,,,,61,,,,Bundesliga2
Antony Evans,eng ENG,"FW,MF",Paderborn 07,21,1998,0.0,,0,,,,,,,,,,,0,,,,Bundesliga2
Franck Evina,cm CMR,FW,Hannover 96,20,2000,0.2,,0,,,,,,,,,,,0,,,,Bundesliga2
Simon Fabio Stehle,de GER,FW,Hannover 96,18,2001,0.6,,0,,,,,,,,,,,0,,,,Bundesliga2
Leon Flach,us USA,MF,St. Pauli,19,2001,1.3,,2,,,,,,,,,,,3,,,,Bundesliga2
Chris Führich,de GER,"MF,FW",Paderborn 07,22,1998,26.4,,9,,,,,,,,,,,10,,,,Bundesliga2
McKinze Gaines,us USA,"FW,MF",Hannover 96,22,1998,0.1,,0,,,,,,,,,,,0,,,,Bundesliga2
Dejan Galjen,de GER,FW,Karlsruher,18,2002,0.4,,0,,,,,,,,,,,0,,,,Bundesliga2
Benedikt Gimber,de GER,"MF,DF",Jahn R'burg,23,1997,21.4,,41,,,,,,,,,,,35,,,,Bundesliga2
Benjamin Goller,de GER,MF,Karlsruher,21,1999,18.1,,20,,,,,,,,,,,20,,,,Bundesliga2
Alexander Groiß,de GER,MF,Karlsruher,22,1998,2.6,,5,,,,,,,,,,,4,,,,Bundesliga2
Jay-Roy Grot,nl NED,FW,Osnabrück,22,1998,1.1,,2,,,,,,,,,,,0,,,,Bundesliga2
Mick Gudra,de GER,FW,Hannover 96,19,2001,0.5,,1,,,,,,,,,,,2,,,,Bundesliga2
Robin Hack,de GER,"MF,FW",Nürnberg,21,1998,17.2,,7,,,,,,,,,,,7,,,,Bundesliga2
Tim Handwerker,de GER,DF,Nürnberg,22,1998,34.0,,44,,,,,,,,,,,71,,,,Bundesliga2
Janis Hanek,de GER,MF,Karlsruher,21,1999,0.0,,0,,,,,,,,,,,0,,,,Bundesliga2
Sascha Härtel,de GER,DF,Erzgebirge Aue,21,1999,0.9,,0,,,,,,,,,,,1,,,,Bundesliga2
Luis Hartwig,de GER,FW,Bochum,17,2002,0.1,,0,,,,,,,,,,,0,,,,Bundesliga2
Ogechika Heil,de GER,MF,Hamburger SV,19,2000,0.8,,0,,,,,,,,,,,0,,,,Bundesliga2
Florian Heister,de GER,DF,Jahn R'burg,23,1997,3.3,,10,,,,,,,,,,,6,,,,Bundesliga2
Luke Hemmerich,de GER,MF,W'burg Kickers,22,1998,1.7,,1,,,,,,,,,,,2,,,,Bundesliga2
Niklas Hoffmann,de GER,MF,W'burg Kickers,23,1997,2.5,,2,,,,,,,,,,,3,,,,Bundesliga2
Mathias Honsak,at AUT,"MF,FW",Darmstadt 98,23,1996,17.4,,14,,,,,,,,,,,10,,,,Bundesliga2
Luc Ihorst,de GER,"FW,MF",Osnabrück,20,2000,9.1,,4,,,,,,,,,,,6,,,,Bundesliga2
Svante Ingelsson,se SWE,MF,Paderborn 07,22,1998,16.0,,17,,,,,,,,,,,11,,,,Bundesliga2
Thomas Isherwood,se SWE,DF,Darmstadt 98,22,1998,0.0,,0,,,,,,,,,,,0,,,,Bundesliga2
Gian-Luca Itter,de GER,DF,Greuther Fürth,21,1999,4.1,,6,,,,,,,,,,,5,,,,Bundesliga2
Emmanuel Iyoha,de GER,MF,Düsseldorf,22,1997,2.2,,1,,,,,,,,,,,2,,,,Bundesliga2
Paul Jaeckel,de GER,DF,Greuther Fürth,22,1998,20.5,,21,,,,,,,,,,,50,,,,Bundesliga2
Dennis Jastrzembski,pl POL,"FW,MF",Paderborn 07,20,2000,0.3,,1,,,,,,,,,,,0,,,,Bundesliga2
Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,22,1998,14.6,,28,,,,,,,,,,,13,,,,Bundesliga2
Niklas Jeck,de GER,MF,Erzgebirge Aue,18,2001,0.0,,0,,,,,,,,,,,0,,,,Bundesliga2
Henry Jon Crosthwaite,de GER,FW,Darmstadt 98,17,2002,0.1,,0,,,,,,,,,,,0,,,,Bundesliga2
Antonio Jonjić,de GER,"FW,MF",Erzgebirge Aue,20,1999,1.7,,3,,,,,,,,,,,1,,,,Bundesliga2
Julian Justvan,de GER,MF,Paderborn 07,22,1998,17.1,,15,,,,,,,,,,,5,,,,Bundesliga2
Patrick Kammerbauer,de GER,MF,BTSV,23,1997,15.9,,21,,,,,,,,,,,29,,,,Bundesliga2
Florian Kastenmeier,de GER,GK,Düsseldorf,23,1997,32.8,,1,,,,,,,,,,,1,,,,Bundesliga2
Scott Kennedy,ca CAN,DF,Jahn R'burg,23,1997,15.3,,20,,,,,,,,,,,21,,,,Bundesliga2
Sebastian Klaas,de GER,MF,Osnabrück,22,1998,0.8,,0,,,,,,,,,,,0,,,,Bundesliga2
Christoph Klarer,at AUT,DF,Düsseldorf,20,2000,9.3,,6,,,,,,,,,,,19,,,,Bundesliga2
Nico Klaß,de GER,"DF,MF",BTSV,23,1997,8.4,,23,,,,,,,,,,,21,,,,Bundesliga2
Jannis Kleeberg,de GER,MF,BTSV,18,2002,0.1,,1,,,,,,,,,,,0,,,,Bundesliga2
Noel Knothe,de GER,DF,Nürnberg,21,1999,2.8,,2,,,,,,,,,,,7,,,,Bundesliga2
Christoph Kobald,at AUT,DF,Karlsruher,22,1997,32.1,,26,,,,,,,,,,,52,,,,Bundesliga2
Sven Köhler,de GER,MF,Osnabrück,23,1996,0.8,,1,,,,,,,,,,,0,,,,Bundesliga2
Marco Komenda,hr CRO,DF,Holstein Kiel,23,1996,8.7,,9,,,,,,,,,,,17,,,,Bundesliga2
David Kopacz,pl POL,"MF,FW",W'burg Kickers,21,1999,24.1,,17,,,,,,,,,,,12,,,,Bundesliga2
Dominik Kother,de GER,MF,Karlsruher,20,2000,9.8,,8,,,,,,,,,,,3,,,,Bundesliga2
Dawid Kownacki,pl POL,"FW,MF",Düsseldorf,23,1997,15.4,,1,,,,,,,,,,,5,,,,Bundesliga2
Pius Krätschmer,de GER,DF,Nürnberg,23,1997,0.2,,0,,,,,,,,,,,0,,,,Bundesliga2
Tobias Kraulich,de GER,DF,W'burg Kickers,21,1999,10.5,,5,,,,,,,,,,,22,,,,Bundesliga2
Tom Krauß,de GER,MF,Nürnberg,19,2001,24.3,,44,,,,,,,,,,,47,,,,Bundesliga2
Florian Krüger,de GER,"MF,FW",Erzgebirge Aue,21,1999,31.0,,6,,,,,,,,,,,8,,,,Bundesliga2
Njegoš Kupusović,rs SRB,FW,BTSV,19,2001,0.7,,0,,,,,,,,,,,0,,,,Bundesliga2
Leroy Kwadwo,de GER,"MF,DF",W'burg Kickers,23,1996,2.9,,1,,,,,,,,,,,3,,,,Bundesliga2
Moritz-Broni Kwarteng,gh GHA,MF,Hamburger SV,22,1998,0.4,,2,,,,,,,,,,,0,,,,Bundesliga2
Kevin Lankford,de GER,MF,St. Pauli,21,1998,4.8,,8,,,,,,,,,,,4,,,,Bundesliga2
Tim Latteier,de GER,"MF,FW",Nürnberg,20,2000,5.4,,7,,,,,,,,,,,8,,,,Bundesliga2
