Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Domingos Quina,pt POR,"MF,FW",Fulham,21,1999,1.0,1.0,1,0.0,1.0,0.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,1,2.0,1.0,0.0,Championship
Aaron Ramsdale,eng ENG,GK,Sheffield Utd,23,1998,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Joel Randall,eng ENG,"MF,FW",P'borough Utd,21,1999,2.7,3.0,1,2.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0,3.0,0.0,0.0,Championship
Joe Rankin-Costello,eng ENG,"DF,MF",Blackburn,22,1999,6.4,12.0,7,7.0,4.0,1.0,7.0,9.0,77.8,2.0,6.0,0.0,6.0,3,15.0,6.0,0.0,Championship
Carlos Richards,eng ENG,MF,Derby County,15,2005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Taylor Richards,eng ENG,"FW,MF",Birmingham City,20,2000,2.5,8.0,7,3.0,2.0,3.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0,8.0,0.0,0.0,Championship
Jayden Richardson,eng ENG,DF,Nott'ham Forest,20,2000,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,Championship
Emil Riis Jakobsen,dk DEN,FW,Preston,23,1998,34.3,27.0,13,5.0,14.0,8.0,10.0,27.0,37.0,17.0,22.0,5.0,17.0,4,31.0,6.0,0.0,Championship
Mitchell Roberts,eng ENG,DF,Birmingham City,20,2000,1.0,2.0,2,0.0,2.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1,3.0,2.0,0.0,Championship
Antonee Robinson,us USA,DF,Fulham,23,1997,33.7,47.0,31,27.0,16.0,4.0,27.0,50.0,54.0,23.0,26.0,6.0,20.0,61,108.0,59.0,1.0,Championship
Darren Robinson,nir NIR,FW,Derby County,16,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Joe Rodwell-Grant,eng ENG,"FW,MF",Preston,18,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Morgan Rogers,eng ENG,"MF,FW",Bournemouth,19,2002,2.6,8.0,3,1.0,2.0,5.0,2.0,4.0,50.0,2.0,5.0,0.0,5.0,2,10.0,4.0,0.0,Championship
Aaron Rowe,eng ENG,DF,Huddersfield,20,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Jonathan Russell,jm JAM,MF,Huddersfield,20,2000,15.3,23.0,12,7.0,15.0,1.0,14.0,19.0,73.7,5.0,14.0,5.0,9.0,22,45.0,18.0,0.0,Championship
Dion Sanderson,eng ENG,DF,QPR,21,1999,9.2,14.0,7,8.0,6.0,0.0,4.0,6.0,66.7,2.0,14.0,12.0,2.0,13,27.0,23.0,1.0,Championship
Dion Sanderson,eng ENG,DF,Birmingham City,21,1999,14.0,19.0,11,14.0,4.0,1.0,4.0,10.0,40.0,6.0,12.0,6.0,6.0,27,46.0,54.0,0.0,Championship
Thomas Sang,eng ENG,"DF,MF",Cardiff City,22,1999,2.5,5.0,4,2.0,2.0,1.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,2,7.0,8.0,0.0,Championship
Christian Saydee,lr LBR,FW,Bournemouth,19,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Allahyar Sayyadmanesh,ir IRN,"FW,MF",Hull City,20,2001,6.0,8.0,4,5.0,3.0,0.0,4.0,6.0,66.7,2.0,9.0,2.0,7.0,2,10.0,4.0,0.0,Championship
Ryan Schofield,eng ENG,GK,Huddersfield,21,1999,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Championship
Alex Scott,eng ENG,"MF,DF",Bristol City,17,2003,30.6,62.0,27,33.0,24.0,5.0,34.0,80.0,42.5,46.0,67.0,18.0,49.0,47,109.0,42.0,1.0,Championship
James Scott,sct SCO,FW,Hull City,20,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Rashawn Scott,eng ENG,FW,Reading,17,2004,0.2,1.0,0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Championship
Antoine Semenyo,gh GHA,FW,Bristol City,21,2000,23.7,28.0,15,2.0,13.0,13.0,5.0,27.0,18.5,22.0,27.0,0.0,27.0,5,33.0,6.0,0.0,Championship
Femi Seriki,eng ENG,DF,Sheffield Utd,19,2002,0.7,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Championship
Ben Sheaf,eng ENG,MF,Coventry City,23,1998,32.1,99.0,52,49.0,43.0,7.0,53.0,113.0,46.9,60.0,48.0,14.0,34.0,44,143.0,29.0,1.0,Championship
Jordan Shipley,ie IRL,"MF,DF",Coventry City,23,1997,6.8,14.0,9,4.0,9.0,1.0,9.0,18.0,50.0,9.0,9.0,0.0,9.0,8,22.0,9.0,0.0,Championship
Toby Sibbick,ug UGA,DF,Barnsley,22,1999,10.5,19.0,15,15.0,4.0,0.0,8.0,14.0,57.1,6.0,15.0,6.0,9.0,16,35.0,24.0,1.0,Championship
Louie Sibley,eng ENG,"FW,MF",Derby County,19,2001,12.4,22.0,15,5.0,14.0,3.0,8.0,22.0,36.4,14.0,18.0,1.0,17.0,6,28.0,16.0,0.0,Championship
Abdallah Sima,sn SEN,FW,Stoke City,20,2001,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,Championship
Leo Skiri Østigård,no NOR,DF,Stoke City,21,1999,12.2,4.0,2,3.0,1.0,0.0,3.0,4.0,75.0,1.0,12.0,7.0,5.0,20,24.0,43.0,1.0,Championship
Regan Slater,eng ENG,"MF,DF",Hull City,21,1999,11.6,16.0,10,9.0,4.0,3.0,10.0,21.0,47.6,11.0,7.0,1.0,6.0,15,31.0,14.0,0.0,Championship
Matthew Smith,wls WAL,MF,Hull City,21,1999,6.1,5.0,2,2.0,0.0,3.0,1.0,9.0,11.1,8.0,5.0,1.0,4.0,5,10.0,6.0,0.0,Championship
Tyler Smith,eng ENG,FW,Hull City,22,1998,9.2,2.0,2,0.0,1.0,1.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,2,4.0,0.0,0.0,Championship
Dominic Solanke,eng ENG,FW,Bournemouth,23,1997,45.4,16.0,9,6.0,4.0,6.0,5.0,25.0,20.0,20.0,17.0,4.0,13.0,5,21.0,41.0,0.0,Championship
Luke Southwood,nir NIR,GK,Reading,23,1997,25.0,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0,1.0,14.0,3.0,Championship
Harry Souttar,au AUS,DF,Stoke City,22,1998,15.9,28.0,22,17.0,11.0,0.0,15.0,17.0,88.2,2.0,15.0,7.0,8.0,28,56.0,92.0,0.0,Championship
Tom Sparrow,wls WAL,FW,Stoke City,18,2003,1.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0.0,Championship
Djed Spence,eng ENG,FW,Middlesbrough,20,2000,2.3,5.0,4,2.0,3.0,0.0,5.0,7.0,71.4,2.0,2.0,0.0,2.0,3,8.0,2.0,0.0,Championship
Djed Spence,eng ENG,DF,Nott'ham Forest,20,2000,37.9,54.0,37,32.0,17.0,5.0,20.0,39.0,51.3,19.0,43.0,7.0,36.0,63,117.0,65.0,1.0,Championship
Jason Sraha,eng ENG,DF,Barnsley,18,2002,2.0,3.0,2,2.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1,4.0,13.0,0.0,Championship
Jay Stansfield,eng ENG,FW,Fulham,18,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Dujon Sterling,eng ENG,DF,Blackpool,21,1999,22.4,38.0,26,25.0,10.0,3.0,14.0,23.0,60.9,9.0,16.0,3.0,13.0,30,68.0,46.0,0.0,Championship
Michael Stickland,eng ENG,DF,Reading,18,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Championship
Jordan Storey,eng ENG,DF,Preston,23,1997,16.1,19.0,15,15.0,4.0,0.0,12.0,14.0,85.7,2.0,18.0,13.0,5.0,39,58.0,54.0,0.0,Championship
Jack Stretton,eng ENG,FW,Derby County,19,2001,3.3,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,1.0,0.0,0.0,Championship
Callum Styles,hu HUN,"MF,FW",Barnsley,21,2000,38.8,85.0,48,36.0,36.0,13.0,32.0,60.0,53.3,28.0,52.0,4.0,48.0,44,129.0,36.0,0.0,Championship
Sam Surridge,eng ENG,FW,Stoke City,23,1998,7.7,3.0,3,0.0,3.0,0.0,1.0,2.0,50.0,1.0,5.0,1.0,4.0,2,5.0,11.0,0.0,Championship
Sam Surridge,eng ENG,FW,Nott'ham Forest,23,1998,6.9,3.0,1,0.0,3.0,0.0,1.0,8.0,12.5,7.0,4.0,1.0,3.0,1,4.0,8.0,0.0,Championship
George Tanner,eng ENG,"DF,FW",Bristol City,21,1999,10.7,21.0,14,10.0,8.0,3.0,12.0,17.0,70.6,5.0,12.0,2.0,10.0,22,43.0,34.0,1.0,Championship
Fabio Tavares,eng ENG,FW,Coventry City,20,2001,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Championship
Marcus Tavernier,eng ENG,"MF,DF",Middlesbrough,22,1999,43.4,95.0,48,50.0,35.0,10.0,42.0,86.0,48.8,44.0,47.0,6.0,41.0,33,128.0,38.0,1.0,Championship
Caleb Taylor,eng ENG,DF,West Brom,18,2003,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,Championship
Jack Taylor,ie IRL,MF,P'borough Utd,23,1998,28.6,48.0,29,19.0,24.0,5.0,23.0,56.0,41.1,33.0,35.0,11.0,24.0,45,93.0,52.0,1.0,Championship
Joseph Taylor,wls WAL,"FW,MF",P'borough Utd,18,2002,0.4,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,1,2.0,0.0,0.0,Championship
Dejan Tetek,rs SRB,"DF,MF",Reading,18,2002,5.0,16.0,9,11.0,4.0,1.0,7.0,13.0,53.8,6.0,9.0,1.0,8.0,4,20.0,12.0,0.0,Championship
Sorba Thomas,wls WAL,"MF,DF",Huddersfield,21,1999,40.4,12.0,8,5.0,7.0,0.0,6.0,24.0,25.0,18.0,19.0,2.0,17.0,10,22.0,32.0,2.0,Championship
Cameron Thompson,eng ENG,FW,Barnsley,21,2000,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Championship
Liam Thompson,eng ENG,MF,Derby County,19,2002,16.9,21.0,9,4.0,15.0,2.0,1.0,13.0,7.7,12.0,4.0,2.0,2.0,16,37.0,14.0,0.0,Championship
Joe Tomlinson,eng ENG,"DF,MF",P'borough Utd,21,2000,3.3,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,3.0,3,3.0,10.0,0.0,Championship
Ryley Towler,eng ENG,DF,Bristol City,20,2001,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,2.0,2.0,0.0,Championship
Mark Travers,ie IRL,GK,Bournemouth,22,1999,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,19.0,0.0,Championship
Lewis Travis,eng ENG,MF,Blackburn,23,1997,44.3,106.0,55,45.0,47.0,14.0,48.0,118.0,40.7,70.0,51.0,13.0,38.0,85,191.0,39.0,0.0,Championship
Rayhaan Tulloch,eng ENG,FW,West Brom,20,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,Championship
Josh Tymon,eng ENG,"DF,FW",Stoke City,22,1999,42.8,55.0,39,30.0,24.0,1.0,25.0,48.0,52.1,23.0,23.0,2.0,21.0,33,88.0,71.0,1.0,Championship
Jack Vale,wls WAL,FW,Blackburn,20,2001,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Championship
Rémy Vita,km COM,"DF,FW",Barnsley,20,2001,16.8,54.0,31,37.0,11.0,6.0,17.0,41.0,41.5,24.0,12.0,1.0,11.0,21,75.0,24.0,0.0,Championship
Liam Walsh,eng ENG,"MF,DF",Hull City,23,1997,1.4,1.0,0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,3.0,0.0,Championship
Liam Walsh,eng ENG,MF,Swansea City,23,1997,1.5,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,3.0,2.0,1.0,0,2.0,1.0,0.0,Championship
Jack Walton,eng ENG,GK,Barnsley,23,1998,6.7,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,11.0,0.0,Championship
Louie Watson,ie IRL,"FW,MF",Derby County,20,2001,2.6,6.0,4,3.0,2.0,1.0,4.0,6.0,66.7,2.0,2.0,2.0,0.0,2,8.0,0.0,0.0,Championship
Max Watters,eng ENG,"FW,MF",Cardiff City,22,1999,3.6,2.0,1,1.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,2.0,0.0,0.0,Championship
Scott Wharton,eng ENG,DF,Blackburn,23,1997,29.6,39.0,24,21.0,17.0,1.0,20.0,39.0,51.3,19.0,28.0,11.0,17.0,51,90.0,116.0,1.0,Championship
Morgan Whittaker,eng ENG,"MF,DF",Swansea City,20,2001,0.9,1.0,0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Championship
Mallik Wilks,eng ENG,FW,Hull City,22,1998,15.0,6.0,2,2.0,3.0,1.0,1.0,6.0,16.7,5.0,5.0,1.0,4.0,3,9.0,5.0,0.0,Championship
Ben Williams,wls WAL,"MF,DF",Barnsley,22,1999,3.9,6.0,3,3.0,1.0,2.0,2.0,11.0,18.2,9.0,3.0,0.0,3.0,4,10.0,13.0,0.0,Championship
Dylan Williams,eng ENG,DF,Derby County,17,2003,2.7,3.0,2,3.0,0.0,0.0,1.0,5.0,20.0,4.0,5.0,2.0,3.0,2,5.0,4.0,0.0,Championship
Jordan Williams,eng ENG,"DF,MF",Barnsley,21,1999,17.5,34.0,21,23.0,11.0,0.0,12.0,29.0,41.4,17.0,28.0,5.0,23.0,21,55.0,52.0,0.0,Championship
Neco Williams,wls WAL,DF,Fulham,20,2001,13.2,37.0,19,16.0,16.0,5.0,21.0,37.0,56.8,16.0,16.0,4.0,12.0,18,55.0,28.0,1.0,Championship
Rhys Williams,eng ENG,DF,Swansea City,20,2001,3.3,2.0,2,1.0,1.0,0.0,1.0,2.0,50.0,1.0,4.0,0.0,4.0,4,6.0,5.0,0.0,Championship
Chris Willock,eng ENG,"MF,FW",QPR,23,1998,30.7,34.0,24,15.0,17.0,2.0,12.0,29.0,41.4,17.0,17.0,1.0,16.0,15,49.0,3.0,0.0,Championship
Ben Wilmot,eng ENG,DF,Stoke City,21,1999,31.6,54.0,36,35.0,16.0,3.0,25.0,49.0,51.0,24.0,45.0,10.0,35.0,56,110.0,89.0,1.0,Championship
Hannes Wolf,at AUT,"DF,FW",Swansea City,22,1999,17.2,38.0,17,23.0,9.0,6.0,27.0,65.0,41.5,38.0,18.0,0.0,18.0,7,45.0,18.0,0.0,Championship
Matthew Wolfe,eng ENG,MF,Barnsley,21,2000,11.9,25.0,18,13.0,11.0,1.0,10.0,28.0,35.7,18.0,13.0,0.0,13.0,13,38.0,25.0,0.0,Championship
D'Margio Wright-Phillips,eng ENG,"FW,MF",Stoke City,19,2001,5.5,8.0,6,4.0,2.0,2.0,2.0,6.0,33.3,4.0,3.0,0.0,3.0,5,13.0,2.0,0.0,Championship
Ryan Yates,eng ENG,MF,Nott'ham Forest,23,1997,40.8,82.0,43,43.0,34.0,5.0,25.0,58.0,43.1,33.0,51.0,10.0,41.0,50,132.0,84.0,0.0,Championship
Deyovaisio Zeefuik,nl NED,"DF,MF",Blackburn,23,1998,3.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,7.0,2,2.0,4.0,0.0,Championship
Jordan Zemura,zw ZIM,DF,Bournemouth,21,1999,32.4,48.0,25,15.0,24.0,9.0,23.0,41.0,56.1,18.0,30.0,11.0,19.0,38,86.0,70.0,0.0,Championship
Chanka Zimba,eng ENG,FW,Cardiff City,19,2001,0.5,2.0,1,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Championship
Julen Agirrezabala,es ESP,GK,Athletic Club,20,2000,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,Laliga
Álvaro Aguirre,es ESP,FW,Rayo Vallecano,21,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Ilias Akhomach,ma MAR,FW,Barcelona,17,2004,1.4,2.0,0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Laliga
Paul Akouokou,ci CIV,MF,Betis,23,1997,5.7,14.0,9,5.0,7.0,2.0,8.0,12.0,66.7,4.0,6.0,0.0,6.0,11,25.0,6.0,0.0,Laliga
Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,15.8,31.0,20,17.0,10.0,4.0,10.0,31.0,32.3,21.0,19.0,7.0,12.0,30,61.0,31.0,0.0,Laliga
Carles Aleñá,es ESP,MF,Getafe,23,1998,25.8,27.0,19,11.0,13.0,3.0,9.0,48.0,18.8,39.0,21.0,2.0,19.0,15,42.0,16.0,0.0,Laliga
Hugo Álvarez,es ESP,FW,Celta Vigo,18,2003,0.1,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Laliga
Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,19,2001,0.9,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Laliga
Josep Antoni Gayá,es ESP,DF,Mallorca,21,2000,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,3.0,1.0,Laliga
Ronald Araújo,uy URU,DF,Barcelona,22,1999,25.2,41.0,23,29.0,12.0,0.0,21.0,25.0,84.0,4.0,37.0,20.0,17.0,23,64.0,66.0,1.0,Laliga
Jesús Areso,es ESP,DF,Osasuna,22,1999,2.1,3.0,3,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,3.0,2.0,1.0,Laliga
Matias Arezo,uy URU,"FW,MF",Granada,18,2002,1.8,5.0,3,2.0,1.0,2.0,4.0,9.0,44.4,5.0,1.0,0.0,1.0,1,6.0,1.0,0.0,Laliga
Santiago Arzamendia,py PAR,MF,Cádiz,23,1998,5.2,14.0,6,6.0,5.0,3.0,6.0,13.0,46.2,7.0,6.0,0.0,6.0,4,18.0,7.0,0.0,Laliga
Alejandro Asensio,es ESP,FW,Rayo Vallecano,20,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Miguel Baeza,es ESP,DF,Celta Vigo,21,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Alejandro Balde,es ESP,"DF,FW",Barcelona,17,2003,2.1,2.0,1,1.0,0.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,1,3.0,1.0,0.0,Laliga
Barbero,es ESP,"FW,MF",Osasuna,22,1998,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Laliga
Barcia,es ESP,DF,Granada,20,2000,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1,1.0,0.0,1.0,Laliga
Keidi Bare,al ALB,MF,Espanyol,23,1997,16.5,27.0,17,14.0,12.0,1.0,11.0,31.0,35.5,20.0,20.0,10.0,10.0,15,42.0,26.0,1.0,Laliga
Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,19,2001,6.1,15.0,10,9.0,6.0,0.0,8.0,18.0,44.4,10.0,7.0,0.0,7.0,2,17.0,2.0,0.0,Laliga
Álvaro Bastida,es ESP,MF,Cádiz,17,2004,2.2,7.0,4,2.0,4.0,1.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,3,10.0,1.0,0.0,Laliga
Fran Beltrán,es ESP,MF,Celta Vigo,22,1999,28.9,56.0,41,27.0,23.0,6.0,28.0,68.0,41.2,40.0,29.0,5.0,24.0,32,88.0,39.0,0.0,Laliga
Iker Benito,es ESP,"FW,MF",Osasuna,18,2002,1.3,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,2.0,0.0,Laliga
Pedro Benito,es ESP,FW,Cádiz,21,2000,0.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Antonio Blanco,es ESP,MF,Real Madrid,21,2000,0.3,2.0,0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1,3.0,0.0,0.0,Laliga
Yan Brice Eteki,cm CMR,MF,Granada,23,1997,3.8,6.0,3,3.0,2.0,1.0,3.0,7.0,42.9,4.0,7.0,3.0,4.0,4,10.0,6.0,1.0,Laliga
Adrián Butzke,es ESP,FW,Granada,22,1999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Calderón,es ESP,DF,Betis,21,2000,0.7,2.0,0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,2.0,2.0,0.0,Laliga
Eduardo Camavinga,fr FRA,MF,Real Madrid,18,2002,13.7,52.0,35,22.0,20.0,10.0,20.0,38.0,52.6,18.0,20.0,2.0,18.0,17,69.0,14.0,1.0,Laliga
Álex Cantero,es ESP,"FW,MF",Levante,21,2000,6.8,6.0,4,2.0,3.0,1.0,1.0,8.0,12.5,7.0,2.0,0.0,2.0,1,7.0,0.0,0.0,Laliga
Carlo,es ESP,MF,Villarreal,20,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Carmona,es ESP,DF,Sevilla,19,2002,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Laliga
Chapela,es ESP,"MF,FW",Cádiz,22,1999,4.4,4.0,2,1.0,0.0,3.0,2.0,4.0,50.0,2.0,6.0,1.0,5.0,4,8.0,5.0,0.0,Laliga
Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,22,1999,14.8,13.0,9,6.0,5.0,2.0,3.0,6.0,50.0,3.0,7.0,0.0,7.0,5,18.0,4.0,0.0,Laliga
Víctor Chust,es ESP,DF,Cádiz,21,2000,20.3,19.0,10,14.0,4.0,1.0,11.0,17.0,64.7,6.0,20.0,8.0,12.0,16,35.0,87.0,0.0,Laliga
Álex Collado,es ESP,"MF,FW",Granada,22,1999,11.3,27.0,12,6.0,16.0,5.0,12.0,31.0,38.7,19.0,28.0,2.0,26.0,6,33.0,11.0,0.0,Laliga
Eray Cömert,ch SUI,DF,Valencia,23,1998,4.5,5.0,3,4.0,1.0,0.0,3.0,6.0,50.0,3.0,3.0,2.0,1.0,2,7.0,6.0,0.0,Laliga
Diego Conde,es ESP,GK,Getafe,22,1998,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Thierry Correia,pt POR,DF,Valencia,22,1999,15.7,35.0,23,26.0,6.0,3.0,14.0,29.0,48.3,15.0,20.0,5.0,15.0,19,54.0,27.0,0.0,Laliga
Cristo,es ESP,DF,Real Sociedad,21,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Marc Cucurella,es ESP,"MF,DF",Getafe,23,1998,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
Jorge Cuenca,es ESP,DF,Getafe,21,1999,29.8,46.0,32,30.0,15.0,1.0,21.0,28.0,75.0,7.0,29.0,14.0,15.0,39,85.0,155.0,0.0,Laliga
Matheus Cunha,br BRA,FW,Atlético Madrid,22,1999,11.8,19.0,12,3.0,11.0,5.0,5.0,20.0,25.0,15.0,18.0,2.0,16.0,6,25.0,9.0,0.0,Laliga
Yusuf Demir,at AUT,FW,Barcelona,18,2003,2.1,3.0,1,1.0,1.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,2,5.0,1.0,0.0,Laliga
Sergiño Dest,us USA,"DF,FW",Barcelona,20,2000,16.8,32.0,15,21.0,10.0,1.0,13.0,18.0,72.2,5.0,22.0,4.0,18.0,2,34.0,18.0,0.0,Laliga
Landry Dimata,be BEL,"FW,MF",Espanyol,23,1997,6.0,2.0,2,1.0,1.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,1,3.0,7.0,0.0,Laliga
Naïs Djouahra,fr FRA,"FW,MF",Real Sociedad,21,1999,2.4,7.0,3,2.0,2.0,3.0,4.0,8.0,50.0,4.0,3.0,0.0,3.0,2,9.0,2.0,0.0,Laliga
Carlos Dominguez,es ESP,DF,Celta Vigo,20,2001,3.8,4.0,1,4.0,0.0,0.0,4.0,6.0,66.7,2.0,2.0,1.0,1.0,4,8.0,21.0,0.0,Laliga
Mario Dominguez,es ESP,FW,Valencia,17,2004,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Laliga
John Donald,es ESP,DF,Elche,20,2000,2.0,7.0,4,4.0,2.0,1.0,5.0,8.0,62.5,3.0,5.0,3.0,2.0,3,10.0,3.0,0.0,Laliga
Unai Dufur,es ESP,DF,Osasuna,22,1999,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,4,4.0,4.0,0.0,Laliga
Hugo Duro,es ESP,"DF,MF",Getafe,21,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Laliga
