Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Ibrahim Sulemana,gh GHA,MF,Hellas Verona,19,2003,7.2,19.0,13,10.0,7.0,2.0,6.0,12.0,50.0,6.0,8.0,2.0,6.0,14,33.0,15.0,0.0,SerieA
Mile Svilar,rs SRB,GK,Roma,22,1999,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,SerieA
Benjamin Tahirovic,ba BIH,MF,Roma,19,2003,3.9,8.0,5,5.0,2.0,1.0,4.0,12.0,33.3,8.0,9.0,4.0,5.0,3,11.0,3.0,0.0,SerieA
Filippo Terracciano,it ITA,"DF,MF",Hellas Verona,19,2003,9.1,20.0,13,11.0,7.0,2.0,15.0,20.0,75.0,5.0,7.0,4.0,3.0,10,30.0,14.0,0.0,SerieA
Aleksa Terzić,rs SRB,DF,Fiorentina,22,1999,10.4,16.0,9,9.0,4.0,3.0,11.0,21.0,52.4,10.0,13.0,4.0,9.0,5,21.0,16.0,0.0,SerieA
Malick Thiaw,de GER,DF,Milan,20,2001,15.1,31.0,26,22.0,9.0,0.0,11.0,20.0,55.0,9.0,11.0,5.0,6.0,12,43.0,65.0,1.0,SerieA
Kristian Thorstvedt,no NOR,MF,Sassuolo,23,1999,12.6,16.0,7,4.0,9.0,3.0,6.0,17.0,35.3,11.0,19.0,5.0,14.0,14,30.0,13.0,0.0,SerieA
Sandro Tonali,it ITA,MF,Milan,22,2000,30.1,64.0,41,35.0,24.0,5.0,27.0,44.0,61.4,17.0,34.0,9.0,25.0,25,89.0,26.0,1.0,SerieA
Frank Tsadjout,it ITA,FW,Cremonese,23,1999,11.7,10.0,8,3.0,6.0,1.0,3.0,9.0,33.3,6.0,7.0,1.0,6.0,8,18.0,9.0,0.0,SerieA
Martin Turk,si SVN,GK,Sampdoria,18,2003,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,SerieA
Destiny Udogie,it ITA,DF,Udinese,19,2002,30.0,71.0,45,42.0,24.0,5.0,34.0,59.0,57.6,25.0,34.0,6.0,28.0,36,107.0,25.0,0.0,SerieA
Diego Valencia,cl CHI,"MF,FW",Salernitana,22,2000,2.6,8.0,5,4.0,2.0,2.0,2.0,9.0,22.2,7.0,10.0,1.0,9.0,1,9.0,2.0,0.0,SerieA
Emanuele Valeri,it ITA,DF,Cremonese,23,1998,30.9,54.0,27,29.0,21.0,4.0,29.0,69.0,42.0,40.0,17.0,3.0,14.0,22,76.0,44.0,1.0,SerieA
Johan Vásquez,mx MEX,DF,Cremonese,23,1998,20.1,41.0,26,34.0,7.0,0.0,18.0,39.0,46.2,21.0,27.0,20.0,7.0,45,86.0,93.0,1.0,SerieA
Emanuel Vignato,it ITA,"MF,FW",Bologna,21,2000,2.7,4.0,4,2.0,2.0,0.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,3,7.0,0.0,0.0,SerieA
Emanuel Vignato,it ITA,"MF,FW",Empoli,21,2000,0.6,2.0,0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,SerieA
Samuele Vignato,it ITA,"MF,FW",Monza,18,2004,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,SerieA
Dušan Vlahović,rs SRB,FW,Juventus,22,2000,21.4,11.0,6,0.0,7.0,4.0,4.0,10.0,40.0,6.0,10.0,3.0,7.0,3,14.0,8.0,1.0,SerieA
Joel Voelkerling Persson,se SWE,"FW,MF",Lecce,19,2003,1.1,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,SerieA
Cristian Volpato,it ITA,MF,Roma,18,2003,2.5,3.0,2,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2,5.0,0.0,0.0,SerieA
Lukáš Vorlický,cz CZE,"MF,FW",Atalanta,20,2002,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,SerieA
Aster Vranckx,be BEL,MF,Milan,19,2002,2.7,3.0,2,0.0,2.0,1.0,2.0,7.0,28.6,5.0,3.0,1.0,2.0,2,5.0,1.0,0.0,SerieA
Sebastian Walukiewicz,pl POL,DF,Empoli,22,2000,6.7,9.0,6,7.0,2.0,0.0,4.0,6.0,66.7,2.0,10.0,9.0,1.0,7,16.0,30.0,0.0,SerieA
Gerard Yepes,es ESP,MF,Sampdoria,19,2002,2.2,5.0,3,2.0,3.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,4,9.0,3.0,0.0,SerieA
Nicola Zalewski,pl POL,DF,Roma,20,2002,24.4,45.0,26,25.0,15.0,5.0,22.0,71.0,31.0,49.0,27.0,1.0,26.0,31,76.0,23.0,0.0,SerieA
Nicolò Zaniolo,it ITA,"MF,FW",Roma,23,1999,9.9,7.0,5,2.0,4.0,1.0,2.0,7.0,28.6,5.0,11.0,0.0,11.0,2,9.0,0.0,0.0,SerieA
Alessandro Zanoli,it ITA,DF,Sampdoria,21,2000,17.1,22.0,14,14.0,6.0,2.0,8.0,17.0,47.1,9.0,19.0,15.0,4.0,12,34.0,39.0,0.0,SerieA
Alessandro Zanoli,it ITA,DF,Napoli,21,2000,0.1,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,SerieA
Mattia Zanotti,it ITA,DF,Inter,19,2003,0.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,0.0,0.0,0.0,SerieA
Karim Zedadka,fr FRA,FW,Napoli,22,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,SerieA
Alessio Zerbin,it ITA,FW,Napoli,23,1999,2.2,10.0,5,4.0,5.0,1.0,4.0,8.0,50.0,4.0,2.0,0.0,2.0,2,12.0,2.0,0.0,SerieA
David Zima,cz CZE,DF,Torino,21,2000,4.5,9.0,5,5.0,4.0,0.0,3.0,4.0,75.0,1.0,7.0,2.0,5.0,9,18.0,11.0,2.0,SerieA
Joshua Zirkzee,nl NED,FW,Bologna,21,2001,9.1,4.0,2,1.0,1.0,2.0,2.0,7.0,28.6,5.0,4.0,1.0,3.0,4,8.0,4.0,0.0,SerieA
Nadir Zortea,it ITA,"DF,MF",Atalanta,23,1999,2.5,10.0,5,3.0,7.0,0.0,3.0,4.0,75.0,1.0,4.0,0.0,4.0,0,10.0,4.0,0.0,SerieA
Nadir Zortea,it ITA,DF,Sassuolo,23,1999,7.3,15.0,8,12.0,2.0,1.0,9.0,14.0,64.3,5.0,10.0,4.0,6.0,4,19.0,21.0,0.0,SerieA
Petar Zovko,ba BIH,GK,Spezia,20,2002,0.8,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,SerieA
Federico Accornero,it ITA,FW,Genoa,18,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,SerieB
Emanuele Agnello,it ITA,DF,Benevento,19,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,SerieB
Vittorio Agostinelli,it ITA,"MF,FW",Cosenza,20,2002,0.3,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,1.0,0.0,SerieB
Giuseppe Agostino,it ITA,GK,Genoa,19,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,SerieB
Giorgio Altare,it ITA,DF,Cagliari,23,1998,21.3,36.0,25,24.0,10.0,2.0,19.0,23.0,82.6,4.0,22.0,13.0,9.0,34,70.0,93.0,1.0,SerieB
Giuseppe Ambrosino,it ITA,"FW,MF",Cittadella,18,2003,7.3,2.0,2,0.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,1,3.0,5.0,0.0,SerieB
Giuseppe Ambrosino,it ITA,"FW,MF",Como,18,2003,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,SerieB
Mirko Antonucci,it ITA,"MF,FW",Cittadella,23,1999,31.5,29.0,17,5.0,13.0,11.0,13.0,30.0,43.3,17.0,15.0,0.0,15.0,14,43.0,7.0,0.0,SerieB
Matteo Arena,it ITA,DF,SPAL,23,1999,13.5,28.0,18,16.0,11.0,1.0,14.0,24.0,58.3,10.0,18.0,12.0,6.0,19,47.0,57.0,1.0,SerieB
Alessandro Arioli,it ITA,FW,Cosenza,19,2003,0.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,SerieB
Giuseppe Aurelio,it ITA,DF,Palermo,22,2000,6.8,8.0,5,7.0,1.0,0.0,6.0,8.0,75.0,2.0,4.0,1.0,3.0,6,14.0,15.0,0.0,SerieB
Botond Balogh,hu HUN,DF,Parma,20,2002,10.2,16.0,11,15.0,1.0,0.0,8.0,13.0,61.5,5.0,12.0,9.0,3.0,18,34.0,47.0,1.0,SerieB
Thomas Battistella,it ITA,MF,Modena,21,2001,1.0,3.0,1,3.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,1.0,2.0,0,3.0,1.0,0.0,SerieB
Luca Belardinelli,it ITA,MF,Südtirol,21,2001,20.4,46.0,20,18.0,23.0,5.0,20.0,53.0,37.7,33.0,20.0,5.0,15.0,23,69.0,40.0,0.0,SerieB
Leonardo Benedetti,it ITA,MF,Bari,22,2000,22.7,44.0,31,24.0,18.0,2.0,24.0,42.0,57.1,18.0,34.0,11.0,23.0,29,73.0,43.0,0.0,SerieB
Adrian Benedyczak,pl POL,"FW,MF",Parma,21,2000,16.1,9.0,7,2.0,5.0,2.0,4.0,8.0,50.0,4.0,11.0,2.0,9.0,2,11.0,20.0,0.0,SerieB
Adrian Bernabe,es ESP,MF,Parma,21,2001,23.4,58.0,35,11.0,38.0,9.0,23.0,46.0,50.0,23.0,24.0,3.0,21.0,11,69.0,15.0,1.0,SerieB
Massimo Bertagnoli,it ITA,MF,Brescia,23,1999,9.6,20.0,17,9.0,8.0,3.0,8.0,16.0,50.0,8.0,19.0,1.0,18.0,7,27.0,9.0,0.0,SerieB
Pietro Beruatto,it ITA,DF,Pisa,23,1998,31.8,58.0,31,38.0,16.0,4.0,27.0,43.0,62.8,16.0,39.0,14.0,25.0,33,91.0,95.0,0.0,SerieB
Davide Bettella,it ITA,DF,Palermo,22,2000,11.6,22.0,14,19.0,3.0,0.0,9.0,16.0,56.3,7.0,12.0,8.0,4.0,26,48.0,39.0,0.0,SerieB
Luis Binks,eng ENG,DF,Como,20,2001,29.0,42.0,26,27.0,13.0,2.0,15.0,20.0,75.0,5.0,38.0,26.0,12.0,41,83.0,156.0,0.0,SerieB
John Björkengren,se SWE,MF,Brescia,23,1998,14.0,14.0,9,5.0,6.0,3.0,7.0,15.0,46.7,8.0,20.0,8.0,12.0,10,24.0,22.0,0.0,SerieB
Alejandro Blanco,es ESP,MF,Como,23,1998,12.9,22.0,10,11.0,9.0,2.0,9.0,23.0,39.1,14.0,8.0,3.0,5.0,6,28.0,5.0,0.0,SerieB
Brayan Boci,al ALB,DF,Genoa,19,2003,0.6,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,SerieB
Milos Bocic,rs SRB,"FW,MF",Frosinone,22,2000,2.3,2.0,1,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2,4.0,2.0,0.0,SerieB
Daniel Boloca,ro ROU,MF,Frosinone,23,1998,28.9,58.0,44,31.0,22.0,5.0,24.0,48.0,50.0,24.0,43.0,10.0,33.0,33,91.0,30.0,0.0,SerieB
Warren Bondo,fr FRA,"MF,DF",US Reggina,18,2003,0.3,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,SerieB
Nicholas Bonfanti,it ITA,"FW,MF",Modena,20,2002,12.8,6.0,2,0.0,1.0,5.0,4.0,5.0,80.0,1.0,5.0,1.0,4.0,1,7.0,9.0,0.0,SerieB
Ange-Yoan Bonny,fr FRA,"FW,MF",Parma,18,2003,7.6,16.0,11,5.0,8.0,3.0,6.0,14.0,42.9,8.0,15.0,0.0,15.0,1,17.0,3.0,0.0,SerieB
Gennaro Borrelli,it ITA,FW,Frosinone,22,2000,6.6,6.0,2,0.0,3.0,3.0,3.0,6.0,50.0,3.0,6.0,2.0,4.0,0,6.0,14.0,0.0,SerieB
Marco Bosisio,it ITA,FW,Bari,20,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,SerieB
Devid Bouah,it ITA,"DF,FW",US Reggina,20,2001,5.1,9.0,4,5.0,3.0,1.0,6.0,11.0,54.5,5.0,3.0,1.0,2.0,2,11.0,16.0,0.0,SerieB
Gabriel Brazão,br BRA,GK,SPAL,21,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,SerieB
Marco Brescianini,it ITA,MF,Cosenza,22,2000,27.9,50.0,30,20.0,22.0,8.0,19.0,39.0,48.7,20.0,15.0,6.0,9.0,23,73.0,36.0,0.0,SerieB
Enrico Brignola,it ITA,"FW,MF",Cosenza,23,1999,12.5,10.0,6,4.0,3.0,3.0,5.0,15.0,33.3,10.0,13.0,2.0,11.0,3,13.0,11.0,0.0,SerieB
Gianluca Busio,us USA,MF,Venezia,20,2002,15.2,34.0,18,19.0,11.0,4.0,14.0,34.0,41.2,20.0,29.0,7.0,22.0,17,51.0,24.0,0.0,SerieB
Karlo Butić,hr CRO,"FW,MF",Cosenza,23,1998,5.8,4.0,4,0.0,4.0,0.0,1.0,9.0,11.1,8.0,6.0,2.0,4.0,7,11.0,6.0,0.0,SerieB
Alessio Buttaro,it ITA,DF,Palermo,19,2002,14.0,18.0,10,11.0,3.0,4.0,11.0,14.0,78.6,3.0,22.0,8.0,14.0,16,34.0,30.0,0.0,SerieB
Fabrizio Caligara,it ITA,MF,Ascoli,22,2000,29.7,74.0,42,27.0,41.0,6.0,28.0,70.0,40.0,42.0,45.0,9.0,36.0,40,114.0,39.0,1.0,SerieB
Drissa Camara,ci CIV,"MF,FW",Parma,20,2002,8.6,23.0,17,8.0,10.0,5.0,7.0,14.0,50.0,7.0,12.0,0.0,12.0,5,28.0,7.0,0.0,SerieB
Damiano Cancellieri,it ITA,DF,Perugia,21,2001,2.2,6.0,2,5.0,1.0,0.0,4.0,6.0,66.7,2.0,1.0,0.0,1.0,0,6.0,4.0,0.0,SerieB
Antonio Candela,it ITA,DF,Venezia,22,2000,22.6,30.0,18,17.0,7.0,6.0,8.0,23.0,34.8,15.0,28.0,3.0,25.0,8,38.0,39.0,0.0,SerieB
Simone Canestrelli,it ITA,DF,Como,21,2000,4.2,9.0,6,7.0,2.0,0.0,5.0,8.0,62.5,3.0,4.0,3.0,1.0,5,14.0,14.0,1.0,SerieB
Simone Canestrelli,it ITA,DF,Pisa,21,2000,6.8,8.0,7,7.0,1.0,0.0,3.0,5.0,60.0,2.0,9.0,7.0,2.0,8,16.0,31.0,0.0,SerieB
Gianmarco Cangiano,it ITA,"MF,FW",Bari,20,2001,0.9,3.0,3,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,3.0,1.0,0.0,SerieB
Gabriele Capanni,it ITA,"MF,FW",Ternana,21,2000,3.7,4.0,2,1.0,1.0,2.0,0.0,4.0,0.0,4.0,5.0,0.0,5.0,0,4.0,1.0,0.0,SerieB
Riccardo Capellini,it ITA,DF,Benevento,22,2000,18.7,27.0,21,15.0,11.0,1.0,9.0,11.0,81.8,2.0,18.0,12.0,6.0,27,54.0,70.0,0.0,SerieB
Christian Capone,it ITA,FW,Südtirol,23,1999,1.1,1.0,0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1,2.0,1.0,0.0,SerieB
Elia Caprile,it ITA,GK,Bari,20,2001,37.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,11.0,1.0,SerieB
Andrea Carboni,it ITA,DF,Venezia,21,2001,15.0,41.0,21,27.0,11.0,3.0,15.0,26.0,57.7,11.0,21.0,10.0,11.0,21,62.0,58.0,0.0,SerieB
Franco Carboni,it ITA,DF,Cagliari,19,2003,5.1,12.0,8,8.0,4.0,0.0,9.0,16.0,56.3,7.0,6.0,0.0,6.0,2,14.0,14.0,0.0,SerieB
Lorenzo Carfora,it ITA,"FW,MF",Benevento,16,2006,4.6,6.0,4,3.0,1.0,2.0,1.0,4.0,25.0,3.0,5.0,0.0,5.0,2,8.0,1.0,0.0,SerieB
Giuseppe Caso,it ITA,"FW,MF",Frosinone,23,1998,21.0,5.0,2,2.0,0.0,3.0,2.0,9.0,22.2,7.0,11.0,2.0,9.0,1,6.0,5.0,0.0,SerieB
Tommaso Cassandro,it ITA,DF,Cittadella,22,2000,15.6,33.0,20,17.0,13.0,3.0,15.0,24.0,62.5,9.0,11.0,0.0,11.0,21,54.0,30.0,1.0,SerieB
Enrico Celeghin,it ITA,MF,Como,23,1999,2.2,12.0,5,6.0,4.0,2.0,10.0,14.0,71.4,4.0,8.0,1.0,7.0,3,15.0,11.0,0.0,SerieB
Raffaele Celia,it ITA,DF,SPAL,23,1999,20.2,33.0,20,15.0,9.0,9.0,18.0,33.0,54.5,15.0,26.0,6.0,20.0,22,55.0,42.0,0.0,SerieB
Gabriel Charpentier,cg CGO,FW,Parma,23,1999,1.9,3.0,0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,4.0,1.0,3.0,0,3.0,0.0,0.0,SerieB
Riccardo Ciervo,it ITA,"FW,MF",Frosinone,20,2002,3.8,4.0,2,1.0,3.0,0.0,3.0,6.0,50.0,3.0,4.0,0.0,4.0,0,4.0,3.0,0.0,SerieB
Riccardo Ciervo,it ITA,"DF,FW",Venezia,20,2002,2.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,1.0,1.0,0.0,SerieB
Alessandro Circati,au AUS,DF,Parma,18,2003,9.9,6.0,5,2.0,4.0,0.0,1.0,4.0,25.0,3.0,11.0,7.0,4.0,11,17.0,39.0,0.0,SerieB
Moustapha Cissé,gn GUI,FW,Südtirol,18,2003,4.8,4.0,2,1.0,2.0,1.0,2.0,7.0,28.6,5.0,3.0,0.0,3.0,0,4.0,4.0,0.0,SerieB
Moustapha Cissé,gn GUI,"FW,MF",Pisa,18,2003,2.2,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,2,3.0,1.0,0.0,SerieB
Giorgio Cittadini,it ITA,DF,Modena,20,2002,16.0,44.0,26,31.0,13.0,0.0,24.0,39.0,61.5,15.0,29.0,14.0,15.0,47,91.0,82.0,0.0,SerieB
Michele Collocolo,it ITA,MF,Ascoli,22,1999,34.3,89.0,52,45.0,39.0,5.0,25.0,53.0,47.2,28.0,27.0,3.0,24.0,36,125.0,39.0,0.0,SerieB
Aaron Connolly,ie IRL,FW,Venezia,22,2000,2.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,1,1.0,2.0,0.0,SerieB
Nicolò Contiliano,it ITA,MF,SPAL,17,2004,7.5,9.0,5,4.0,3.0,2.0,3.0,11.0,27.3,8.0,5.0,1.0,4.0,5,14.0,11.0,0.0,SerieB
Niccolò Corrado,it ITA,DF,Ternana,22,2000,28.6,24.0,13,10.0,10.0,4.0,13.0,31.0,41.9,18.0,25.0,7.0,18.0,38,62.0,54.0,0.0,SerieB
Alessandro Cortinovis,it ITA,"MF,FW",Cosenza,21,2001,4.8,11.0,8,3.0,7.0,1.0,5.0,8.0,62.5,3.0,4.0,1.0,3.0,2,13.0,1.0,0.0,SerieB
Edoardo Corvi,it ITA,GK,Parma,21,2001,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,SerieB
Mamadou Coulibaly,sn SEN,"MF,FW",Ternana,23,1999,17.5,37.0,22,9.0,26.0,2.0,20.0,36.0,55.6,16.0,18.0,3.0,15.0,24,61.0,20.0,0.0,SerieB
Woyo Coulibaly,fr FRA,"DF,FW",Parma,23,1999,9.3,22.0,9,13.0,6.0,3.0,11.0,14.0,78.6,3.0,6.0,1.0,5.0,15,37.0,14.0,0.0,SerieB
Mickaël Cuisance,fr FRA,MF,Venezia,22,1999,8.4,14.0,8,2.0,7.0,5.0,7.0,20.0,35.0,13.0,12.0,5.0,7.0,3,17.0,7.0,0.0,SerieB
Marco Curto,it ITA,DF,Südtirol,23,1999,24.5,52.0,36,32.0,18.0,2.0,29.0,50.0,58.0,21.0,28.0,13.0,15.0,35,87.0,82.0,0.0,SerieB
Lennart-Marten Czyborra,de GER,DF,Genoa,23,1999,1.7,6.0,1,4.0,2.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,2,8.0,1.0,0.0,SerieB
Lucas Da Cunha,fr FRA,"MF,FW",Como,21,2001,7.7,14.0,9,8.0,4.0,2.0,9.0,23.0,39.1,14.0,10.0,1.0,9.0,3,17.0,4.0,0.0,SerieB
Jacopo Da Riva,it ITA,MF,Como,21,2000,7.5,24.0,14,10.0,11.0,3.0,14.0,18.0,77.8,4.0,11.0,3.0,8.0,11,35.0,5.0,0.0,SerieB
Christian Dalle Mura,it ITA,DF,SPAL,20,2002,20.3,30.0,15,19.0,9.0,2.0,16.0,20.0,80.0,4.0,30.0,16.0,14.0,41,71.0,71.0,0.0,SerieB
Andrea Danzi,it ITA,MF,Cittadella,23,1999,4.9,5.0,3,2.0,3.0,0.0,2.0,7.0,28.6,5.0,11.0,2.0,9.0,5,10.0,5.0,0.0,SerieB
Simone Davì,it ITA,"DF,MF",Südtirol,22,1999,3.0,7.0,5,3.0,2.0,2.0,3.0,4.0,75.0,1.0,3.0,0.0,3.0,2,9.0,5.0,0.0,SerieB
Jack De Vries,us USA,FW,Venezia,20,2002,1.1,2.0,1,0.0,2.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1,3.0,0.0,0.0,SerieB
Enrico Del Prato,it ITA,DF,Parma,22,1999,32.6,53.0,32,30.0,22.0,1.0,35.0,53.0,66.0,18.0,38.0,18.0,20.0,51,104.0,74.0,0.0,SerieB
Ivan Delić,hr CRO,FW,Cosenza,23,1998,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,0,0.0,1.0,0.0,SerieB
Isaías Delpupo,ar ARG,FW,Cagliari,19,2003,0.2,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,SerieB
Jacopo Desogus,it ITA,FW,Cagliari,19,2002,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,1.0,0.0,SerieB
Mladen Devetak,rs SRB,DF,Palermo,23,1999,2.4,5.0,4,4.0,1.0,0.0,3.0,5.0,60.0,2.0,5.0,2.0,3.0,2,7.0,5.0,0.0,SerieB
Alessandro Di Pardo,it ITA,DF,Cagliari,23,1999,11.0,18.0,13,9.0,8.0,1.0,9.0,15.0,60.0,6.0,16.0,6.0,10.0,12,30.0,30.0,0.0,SerieB
Giuseppe Di Serio,it ITA,FW,Perugia,21,2001,13.8,10.0,5,3.0,5.0,2.0,2.0,7.0,28.6,5.0,6.0,0.0,6.0,2,12.0,7.0,0.0,SerieB
Salim Diakité,ml MLI,DF,Ternana,22,2000,27.1,50.0,36,32.0,15.0,3.0,29.0,40.0,72.5,11.0,30.0,10.0,20.0,50,100.0,68.0,0.0,SerieB
Francesco Donati,it ITA,DF,Ascoli,21,2001,14.5,19.0,10,12.0,4.0,3.0,9.0,19.0,47.4,10.0,17.0,3.0,14.0,18,37.0,28.0,0.0,SerieB
Emile Dorval,fr FRA,DF,Bari,21,2001,13.4,19.0,9,15.0,3.0,1.0,9.0,14.0,64.3,5.0,16.0,5.0,11.0,23,42.0,39.0,0.0,SerieB
Alberto Dossena,it ITA,DF,Cagliari,23,1998,18.9,33.0,17,25.0,8.0,0.0,11.0,22.0,50.0,11.0,29.0,14.0,15.0,30,63.0,105.0,0.0,SerieB
Denis Drăguș,ro ROU,"FW,DF",Genoa,23,1999,0.8,2.0,0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,1,3.0,2.0,0.0,SerieB
Radu Drăgușin,ro ROU,DF,Genoa,20,2002,37.5,35.0,21,23.0,9.0,3.0,12.0,22.0,54.5,10.0,31.0,21.0,10.0,48,83.0,120.0,0.0,SerieB
Emmanuel Ekong,se SWE,FW,Perugia,20,2002,2.5,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,SerieB
Salvatore Elia,it ITA,"FW,MF",Palermo,23,1999,8.9,10.0,4,4.0,3.0,3.0,2.0,10.0,20.0,8.0,14.0,2.0,12.0,11,21.0,5.0,0.0,SerieB
Mikael Ellertsson,is ISL,MF,Venezia,20,2002,11.6,20.0,12,3.0,14.0,3.0,8.0,22.0,36.4,14.0,22.0,5.0,17.0,7,27.0,11.0,0.0,SerieB
Jay Enem,nl NED,DF,Venezia,19,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,SerieB
Salvatore Esposito,it ITA,MF,SPAL,21,2000,16.5,44.0,30,23.0,20.0,1.0,28.0,40.0,70.0,12.0,26.0,10.0,16.0,6,50.0,25.0,0.0,SerieB
Sebastiano Esposito,it ITA,"FW,MF",Bari,20,2002,6.7,5.0,3,1.0,3.0,1.0,2.0,16.0,12.5,14.0,13.0,2.0,11.0,4,9.0,5.0,0.0,SerieB
Tomás Esteves,pt POR,"DF,MF",Pisa,20,2002,12.4,32.0,22,13.0,16.0,3.0,12.0,23.0,52.2,11.0,10.0,3.0,7.0,11,43.0,25.0,0.0,SerieB
Giovanni Fabbian,it ITA,MF,US Reggina,19,2003,31.4,28.0,15,12.0,15.0,1.0,13.0,36.0,36.1,23.0,30.0,9.0,21.0,24,52.0,34.0,0.0,SerieB
Alessandro Fiordaliso,it ITA,DF,SPAL,23,1999,5.1,8.0,6,4.0,2.0,2.0,5.0,12.0,41.7,7.0,4.0,1.0,3.0,4,12.0,10.0,0.0,SerieB
Aldo Florenzi,it ITA,"MF,FW",Cosenza,20,2002,17.6,26.0,15,10.0,12.0,4.0,13.0,39.0,33.3,26.0,33.0,1.0,32.0,27,53.0,19.0,1.0,SerieB
Anthony Fontana,us USA,MF,Ascoli,22,1999,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,SerieB
Daam Foulon,be BEL,DF,Benevento,23,1999,21.5,36.0,21,20.0,14.0,2.0,20.0,40.0,50.0,20.0,19.0,7.0,12.0,27,63.0,58.0,0.0,SerieB
