Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
br BRA,"DF,MF",Moreirense,23,1997,12,5,479,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Matheus Silva,2167,Matheus Silva,23,67,72,182,73,Right,67,MF,5,1400000,4000,246,59,39,60,60,28,242,60,47,34,40,61,371,83,82,72,66,68,306,66,70,70,65,35,251,72,60,44,42,33,192,61,64,67,50,5,10,13,7,15,3,Medium,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,3.0,1.0,2.0,12.0,0.0,BrazilSerieA,60.0
br BRA,"DF,MF",Moreirense,23,1997,12,5,479,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Matheus Silva,2167,Matheus Silva,23,67,72,182,73,Right,67,MF,5,1400000,4000,246,59,39,60,60,28,242,60,47,34,40,61,371,83,82,72,66,68,306,66,70,70,65,35,251,72,60,44,42,33,192,61,64,67,50,5,10,13,7,15,3,Medium,Medium,1,,2.0,,,,,,,,,,,5.0,,,,PrimeiraLigaPortugal,60.0
pt POR,"MF,FW",B-SAD,21,2000,30,28,"2,263",25.1,1,2,3,1,0,0,9,0,0.04,0.08,0.12,0.04,0.12,,,,,,,,,,,,,2500000.0,Afonso Sousa,1713,Afonso Sousa,21,70,81,174,65,Right,73,MF,11,3600000,3000,274,59,45,47,69,54,330,75,69,42,68,76,379,77,74,72,76,80,296,75,46,69,47,59,322,58,57,74,74,59,165,52,59,54,54,5,14,14,14,7,3,High,Medium,1,,24.0,,,,,,,,,,,22.0,,,,PrimeiraLigaPortugal,57.0
ao ANG,MF,B-SAD,21,2000,11,5,484,5.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,César Sousa,3283,César Sousa,21,60,70,173,68,Right,62,MF,10,550000,950,256,50,52,49,55,50,294,69,57,46,55,67,329,75,69,58,54,73,262,52,56,48,57,49,236,46,29,46,64,51,128,47,38,43,45,10,9,5,7,14,3,Medium,Medium,1,,17.0,,,,,,,,,,,11.0,,,,PrimeiraLigaPortugal,29.0
jp JPN,"FW,MF",Santa Clara,22,1999,12,5,482,5.4,5,0,5,5,0,0,0,0,0.93,0.0,0.93,0.93,0.93,,,,,,,,,,,,,1000000.0,Kyosuke Tagawa,2159,K. Tagawa,22,67,74,181,70,Left,69,MF,7,2100000,4000,300,62,68,58,64,48,247,64,31,31,55,66,376,79,91,76,66,64,348,67,74,74,72,61,261,69,13,65,57,57,95,28,39,28,58,13,14,15,10,6,2,High,Low,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,13.0
cv CPV,MF,Famalicão,22,1999,13,4,448,5.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,David Tavares,2519,David Tavares,22,65,73,188,82,Left,68,MF,8,1600000,2000,264,52,49,47,68,48,286,69,41,42,63,71,360,75,73,68,70,74,331,74,57,68,77,55,311,77,60,65,61,48,182,56,62,64,48,5,10,7,14,12,3,Medium,Medium,1,,6.0,,,,,,,,,,,3.0,,,,PrimeiraLigaPortugal,60.0
pt POR,"MF,FW",Marítimo,22,1998,33,25,"2,150",23.9,1,3,4,1,0,0,6,1,0.04,0.13,0.17,0.04,0.17,,,,,,,,,,,,,600000.0,André Vidigal,1716,André Vidigal,22,70,78,176,67,Right,71,MF,8,3600000,6000,303,67,65,41,64,66,316,74,67,46,57,72,401,87,80,90,66,78,292,68,52,66,48,58,277,70,23,67,62,55,71,31,23,17,53,7,13,10,10,13,4,High,Medium,1,,15.0,,,,,,,,,,,10.0,,,,PrimeiraLigaPortugal,23.0
pt POR,"MF,FW",Porto,21,2000,27,15,"1,329",14.8,6,11,17,6,0,0,2,0,0.41,0.74,1.15,0.41,1.15,,,,,,,,,,,,,25000000.0,Fabio Vieira,1394,Fábio Vieira,21,76,86,176,63,Left,78,MF,10,17000000,10000,330,72,68,46,79,65,372,77,72,68,75,80,365,76,74,76,70,69,302,72,47,62,48,73,307,51,33,72,82,69,114,37,42,35,48,9,5,15,13,6,3,High,Medium,1,,15.0,,,,,,,,,,,9.0,,,,PrimeiraLigaPortugal,33.0
pt POR,MF,Sporting CP,22,1999,12,7,544,6.0,0,1,1,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,,,,,,,,,,,,,5000000.0,Rúben Vinagre,1428,Rúben Vinagre,22,74,82,174,71,Left,76,MF,8,9000000,46000,301,76,52,54,72,47,344,78,68,59,64,75,412,87,86,84,73,82,296,64,52,74,58,48,331,63,67,72,71,58,198,66,67,65,42,11,8,8,9,6,2,High,Medium,1,,10.0,,,,,,,,,,,6.0,,,,PrimeiraLigaPortugal,67.0
me MNE,MF,Boavista,22,1999,20,9,808,9.0,0,1,1,0,0,0,5,0,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,,500000.0,Ilija Vukotić,2342,I. Vukotić,22,66,73,191,78,Left,68,MF,7,1700000,3000,299,63,53,68,68,47,341,67,72,64,68,70,297,59,65,55,66,52,322,66,54,68,74,60,321,70,61,63,61,66,193,64,65,64,47,13,5,7,14,8,3,Medium,Medium,1,,6.0,,,,,,,,,,,6.0,,,,PrimeiraLigaPortugal,61.0
gh GHA,"FW,MF",Roma,18,2003,17,6,668,7.4,2,0,2,2,0,0,5,1,0.27,0.0,0.27,0.27,0.27,1.7,1.7,0.6,2.2,19.0,7.0,77.0,0.22,0.08,0.3,0.22,0.3,6000000.0,Felix Afena-Gyan,649,F. Afena-Gyan,18,68,78,175,75,Right,70,MF,10,2600000,8000,292,41,72,69,55,55,271,68,62,43,36,62,361,88,87,55,59,72,330,69,58,65,67,71,234,30,17,65,49,73,46,14,18,14,34,11,5,6,5,7,3,Medium,Medium,1,10.0,3.0,1.0,6.0,3.0,4.0,7.0,57.1,3.0,4.0,0.0,4.0,3.0,13.0,0.0,0.0,SerieA,17.0
co COL,"MF,FW",Spezia,22,1998,23,12,"1,237",13.7,3,1,4,3,0,0,2,1,0.22,0.07,0.29,0.22,0.29,2.6,2.6,0.9,3.5,41.0,46.0,56.0,0.19,0.06,0.25,0.19,0.25,3500000.0,Kevin Agudelo,613,K. Agudelo,22,69,77,178,70,Left,72,MF,8,3100000,8000,293,62,62,48,71,50,311,73,56,42,67,73,368,76,64,79,68,81,312,66,59,68,59,60,293,58,55,67,70,43,155,53,54,48,62,15,10,13,14,10,3,High,Low,1,44.0,26.0,13.0,26.0,5.0,7.0,20.0,35.0,13.0,22.0,0.0,22.0,8.0,52.0,6.0,0.0,SerieA,55.0
wls WAL,"MF,DF",Venezia,20,2000,29,26,"2,282",25.4,0,3,3,0,0,0,13,2,0.0,0.12,0.12,0.0,0.12,0.3,0.3,1.6,1.9,26.0,112.0,23.0,0.01,0.06,0.08,0.01,0.08,13000000.0,Ethan Ampadu,554,E. Ampadu,20,70,81,183,78,Right,71,MF,11,3300000,29000,256,35,51,63,72,35,280,65,45,36,66,68,332,67,62,67,68,68,308,52,76,71,62,47,298,69,68,58,64,39,207,71,70,66,54,13,12,9,8,12,3,Medium,High,2,67.0,43.0,37.0,27.0,3.0,24.0,58.0,41.4,34.0,49.0,19.0,30.0,51.0,118.0,76.0,0.0,SerieA,68.0
no NOR,MF,Sampdoria,20,2001,19,7,754,8.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,5.0,17.0,11.0,0.04,0.02,0.06,0.04,0.06,1800000.0,Kristoffer Askildsen,738,K. Askildsen,20,66,78,190,77,Right,68,MF,12,2100000,4000,288,60,52,58,69,49,311,66,56,55,65,69,312,65,64,60,65,58,301,53,62,69,57,60,296,65,68,60,62,41,186,60,65,61,46,9,12,7,10,8,3,Medium,Medium,1,18.0,6.0,7.0,11.0,0.0,9.0,19.0,47.4,10.0,14.0,7.0,7.0,15.0,33.0,15.0,0.0,SerieA,68.0
al ALB,MF,Empoli,19,2002,23,14,"1,353",15.0,1,1,2,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,0.8,0.8,0.9,1.7,10.0,62.0,19.0,0.05,0.06,0.11,0.05,0.11,10000000.0,Kristjan Asllani,914,K. Asllani,19,63,78,175,68,Right,64,MF,15,1100000,4000,267,48,42,60,69,48,290,60,48,52,65,65,329,67,67,64,58,73,286,67,59,67,51,42,278,58,56,56,58,50,189,62,64,63,41,9,8,12,6,6,3,Medium,High,1,18.0,9.0,9.0,8.0,1.0,11.0,29.0,37.9,18.0,16.0,7.0,9.0,19.0,37.0,15.0,1.0,SerieA,56.0
al ALB,"MF,FW",Empoli,22,1999,35,23,"2,054",22.8,6,5,11,3,3,3,3,0,0.26,0.22,0.48,0.13,0.35,6.4,4.0,4.7,8.8,72.0,117.0,177.0,0.28,0.21,0.49,0.18,0.38,10000000.0,Nedim Bajrami,403,N. Bajrami,22,73,82,179,68,Right,75,MF,9,7000000,31000,315,61,65,54,77,58,351,76,67,59,72,77,361,75,75,75,66,70,329,72,63,70,64,60,335,67,56,73,75,64,184,58,62,64,46,14,6,10,7,9,4,Medium,Medium,1,21.0,14.0,5.0,13.0,3.0,4.0,14.0,28.6,10.0,11.0,0.0,11.0,3.0,24.0,8.0,0.0,SerieA,56.0
gm GAM,"FW,MF",Bologna,22,1998,34,25,"2,134",23.7,6,6,12,6,0,0,0,0,0.25,0.25,0.51,0.25,0.51,5.9,5.9,4.4,10.3,61.0,82.0,158.0,0.25,0.18,0.43,0.25,0.43,18000000.0,Musa Barrow,160,M. Barrow,22,77,82,183,70,Right,79,MF,5,16000000,29000,341,65,77,63,76,60,334,81,60,56,58,79,380,83,85,78,77,57,346,76,53,73,68,76,268,40,20,78,72,58,81,45,20,16,54,8,6,14,14,12,4,High,Medium,1,12.0,4.0,4.0,4.0,4.0,6.0,20.0,30.0,14.0,20.0,1.0,19.0,6.0,18.0,8.0,0.0,SerieA,20.0
dz ALG,MF,Milan,23,1997,31,15,"1,525",16.9,2,1,3,2,0,0,7,0,0.12,0.06,0.18,0.12,0.18,0.7,0.7,1.4,2.1,28.0,140.0,34.0,0.04,0.08,0.12,0.04,0.12,33000000.0,Ismaël Bennacer,50,I. Bennacer,23,81,85,175,70,Left,83,MF,4,33500000,39000,346,72,63,62,85,64,400,86,73,73,83,85,413,82,73,87,82,89,378,75,78,82,69,74,374,82,77,66,81,68,227,76,80,71,62,9,12,10,16,15,3,High,Medium,2,44.0,30.0,22.0,15.0,7.0,21.0,50.0,42.0,29.0,20.0,4.0,16.0,25.0,69.0,15.0,0.0,SerieA,77.0
no NOR,MF,Salernitana,22,1999,11,8,699,7.8,0,1,1,0,0,0,5,0,0.0,0.13,0.13,0.0,0.13,0.1,0.1,0.4,0.5,14.0,20.0,13.0,0.02,0.05,0.07,0.02,0.07,4000000.0,Emil Bohinen,608,E. Bohinen,22,69,78,189,81,Left,71,MF,9,3100000,16000,299,63,60,56,73,47,342,69,68,64,71,70,349,69,66,72,68,74,336,62,69,76,67,62,330,63,69,67,66,65,195,65,68,62,52,12,6,13,13,8,3,Medium,Medium,1,15.0,9.0,4.0,9.0,2.0,10.0,20.0,50.0,10.0,17.0,3.0,14.0,12.0,27.0,14.0,0.0,SerieA,69.0
it ITA,"MF,DF",Roma,19,2002,11,0,68,0.8,1,0,1,1,0,0,0,0,1.32,0.0,1.32,1.32,1.32,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.02,0.0,0.02,0.02,0.02,1100000.0,Edoardo Bove,734,E. Bove,19,66,80,176,65,Right,68,MF,14,2000000,7000,265,51,43,60,70,41,289,62,41,46,70,70,333,63,65,59,67,79,317,72,63,64,50,68,307,68,55,68,64,52,180,54,62,64,41,8,7,7,12,7,3,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,SerieA,55.0
us USA,MF,Venezia,19,2002,29,23,"1,950",21.7,1,1,2,1,0,0,8,0,0.05,0.05,0.09,0.05,0.09,0.9,0.9,1.4,2.4,26.0,79.0,44.0,0.04,0.07,0.11,0.04,0.11,8500000.0,Gianluca Busio,507,G. Busio,19,71,85,170,61,Right,73,MF,14,4400000,8000,305,54,63,58,74,56,356,72,72,66,72,74,378,69,64,84,70,91,342,63,79,73,61,66,327,64,62,68,73,60,185,60,67,58,61,15,15,6,12,13,4,Medium,Medium,1,53.0,28.0,27.0,20.0,6.0,28.0,63.0,44.4,35.0,45.0,13.0,32.0,21.0,74.0,30.0,1.0,SerieA,62.0
it ITA,"MF,DF",Hellas Verona,19,2002,12,1,227,2.5,1,0,1,1,0,0,1,0,0.4,0.0,0.4,0.4,0.4,0.2,0.1,0.2,0.3,7.0,4.0,13.0,0.07,0.08,0.14,0.05,0.13,3000000.0,Matteo Cancellieri,654,M. Cancellieri,18,68,82,180,79,Left,69,MF,14,2800000,5000,306,67,57,51,65,66,343,74,72,67,59,71,381,79,79,82,64,77,310,69,51,55,64,71,263,55,27,61,59,61,98,21,39,38,52,11,15,11,6,9,3,High,Medium,1,4.0,4.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,SerieA,27.0
it ITA,"MF,FW",Juventus,23,1997,14,11,863,9.6,2,2,4,2,0,0,0,0,0.21,0.21,0.42,0.21,0.42,2.2,2.2,1.2,3.4,36.0,32.0,59.0,0.23,0.12,0.35,0.23,0.35,65000000.0,Federico Chiesa,13,F. Chiesa,23,84,90,175,70,Right,86,MF,6,66500000,81000,363,75,80,50,78,80,373,89,78,52,72,82,437,91,91,88,86,81,379,86,53,85,71,84,322,69,30,84,77,62,153,65,44,44,37,6,7,8,9,7,4,High,Medium,3,26.0,19.0,9.0,9.0,8.0,12.0,26.0,46.2,14.0,7.0,0.0,7.0,4.0,30.0,3.0,0.0,SerieA,30.0
it ITA,"MF,DF",Sampdoria,19,2002,10,1,227,2.5,0,1,1,0,0,0,0,0,0.0,0.4,0.4,0.0,0.4,0.1,0.1,0.2,0.3,10.0,6.0,12.0,0.04,0.08,0.12,0.04,0.12,1500000.0,Riccardo Ciervo,1264,R. Ciervo,20,58,68,190,89,Right,59,MF,10,450000,4000,277,61,54,52,55,55,279,62,52,53,52,60,294,69,72,68,42,43,249,65,45,34,55,50,220,31,27,56,52,54,95,30,28,37,44,6,7,5,13,13,2,Medium,Medium,1,8.0,3.0,4.0,3.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,2.0,10.0,2.0,0.0,SerieA,27.0
gm GAM,"FW,MF",Spezia,21,2000,11,3,394,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.5,2.4,17.0,13.0,27.0,0.2,0.34,0.54,0.2,0.54,3200000.0,Ebrima Colley,699,E. Colley,21,67,76,182,75,Right,68,MF,9,2300000,12000,280,41,68,63,62,46,268,72,43,37,45,71,350,82,79,63,61,65,299,64,63,53,54,65,242,37,18,63,54,70,49,18,14,17,36,6,7,6,12,5,3,High,Low,1,6.0,1.0,3.0,2.0,1.0,1.0,7.0,14.3,6.0,8.0,0.0,8.0,3.0,9.0,2.0,0.0,SerieA,18.0
sn SEN,MF,Salernitana,22,1999,12,9,808,9.0,2,0,2,2,0,0,1,0,0.22,0.0,0.22,0.22,0.22,1.4,1.4,0.2,1.6,16.0,37.0,30.0,0.15,0.02,0.17,0.15,0.17,2500000.0,Mamadou Coulibaly,695,M. Coulibaly,22,67,76,183,77,Right,70,MF,9,2300000,5000,299,58,57,63,72,49,317,65,55,60,67,70,358,74,76,69,68,71,342,67,73,70,73,59,322,70,68,64,63,57,189,64,64,61,43,13,6,12,6,6,3,Medium,Medium,1,15.0,12.0,8.0,5.0,2.0,7.0,20.0,35.0,13.0,9.0,0.0,9.0,11.0,26.0,9.0,0.0,SerieA,68.0
dk DEN,"MF,FW",Sampdoria,21,2000,11,6,578,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.0,11.0,29.0,40.0,0.09,0.07,0.16,0.09,0.16,15000000.0,Mikkel Damsgaard,209,M. Damsgaard,20,76,86,180,71,Right,78,MF,10,16500000,15000,305,63,70,51,73,48,380,82,66,82,70,80,414,90,79,91,68,86,343,71,72,72,56,72,304,64,45,72,76,47,138,52,46,40,48,6,10,14,11,7,3,High,Low,2,27.0,13.0,12.0,11.0,4.0,20.0,36.0,55.6,16.0,16.0,1.0,15.0,7.0,34.0,7.0,0.0,SerieA,45.0
gm GAM,MF,Roma,20,2001,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,3.0,2.0,0.08,0.0,0.08,0.08,0.08,2000000.0,Ebrima Darboe,648,E. Darboe,20,68,79,176,69,Right,69,MF,11,2500000,12000,272,52,40,62,72,46,300,62,47,50,69,72,320,72,54,54,67,73,291,58,63,74,51,45,303,66,64,56,65,52,191,61,65,65,40,7,5,5,15,8,3,Medium,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,SerieA,64.0
ma MAR,MF,Milan,21,1999,31,25,"1,855",20.6,3,3,6,3,0,0,4,0,0.15,0.15,0.29,0.15,0.29,4.1,4.1,2.3,6.4,59.0,88.0,104.0,0.2,0.11,0.31,0.2,0.31,18000000.0,Brahim Díaz,1402,B. Brereton Díaz,22,75,82,188,75,Right,77,MF,7,11500000,38000,346,64,75,70,68,69,308,75,68,39,53,73,384,85,83,77,74,65,346,75,47,78,80,66,316,69,36,75,65,71,115,34,44,37,57,7,12,13,12,13,3,High,Medium,1,23.0,17.0,3.0,11.0,9.0,8.0,22.0,36.4,14.0,11.0,0.0,11.0,8.0,31.0,4.0,0.0,SerieA,36.0
ar ARG,MF,Bologna,23,1998,28,23,"2,015",22.4,0,3,3,0,0,0,8,0,0.0,0.13,0.13,0.0,0.13,1.2,1.2,2.4,3.6,18.0,113.0,44.0,0.05,0.11,0.16,0.05,0.16,300000.0,Nicolás Domínguez,208,N. Domínguez,23,76,84,179,73,Right,78,MF,8,16500000,27000,327,63,65,68,80,51,323,74,49,45,77,78,384,74,75,82,73,80,382,72,86,88,67,69,347,86,73,63,74,51,215,60,78,77,41,6,11,9,10,5,5,High,High,1,76.0,45.0,36.0,32.0,8.0,32.0,76.0,42.1,44.0,38.0,9.0,29.0,32.0,108.0,34.0,1.0,SerieA,73.0
br BRA,MF,Salernitana,22,1999,15,13,"1,147",12.7,2,1,3,2,0,0,5,0,0.16,0.08,0.24,0.16,0.24,2.0,2.0,1.0,3.1,25.0,34.0,39.0,0.16,0.08,0.24,0.16,0.24,13000000.0,Éderson,609,Éderson,21,69,78,183,77,Right,71,MF,9,3100000,14000,291,53,58,62,74,44,332,74,61,49,73,75,332,65,69,65,65,68,326,70,59,67,68,62,319,73,63,64,62,57,176,49,63,64,62,14,10,12,13,13,3,Medium,High,1,29.0,18.0,11.0,14.0,4.0,14.0,26.0,53.8,12.0,11.0,2.0,9.0,19.0,48.0,8.0,0.0,SerieA,63.0
mk MKD,"FW,MF",Napoli,21,1999,37,12,"1,620",18.0,3,4,7,3,0,0,3,0,0.17,0.22,0.39,0.17,0.39,2.3,2.3,1.8,4.1,59.0,53.0,96.0,0.13,0.1,0.23,0.13,0.23,24000000.0,Elif Elmas,119,E. Elmas,21,78,85,184,74,Right,81,MF,7,28500000,44000,332,67,70,58,81,56,367,86,64,54,78,85,374,77,69,84,75,69,343,79,49,76,64,75,351,77,69,73,74,58,198,62,72,64,48,8,5,14,6,15,4,Medium,Medium,2,25.0,15.0,10.0,10.0,5.0,12.0,28.0,42.9,16.0,13.0,2.0,11.0,8.0,33.0,17.0,0.0,SerieA,69.0
es ESP,"DF,MF",Spezia,23,1998,27,14,"1,495",16.6,0,3,3,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,0.2,0.2,1.3,1.6,24.0,67.0,52.0,0.01,0.08,0.09,0.01,0.09,1300000.0,Salvador Ferrer,698,Salva Ferrer,23,67,73,184,73,Right,67,MF,6,1500000,5000,250,65,25,63,59,38,265,58,57,35,52,63,332,69,70,66,61,66,292,50,67,70,72,33,280,66,65,50,51,48,197,66,66,65,52,7,10,11,13,11,3,High,High,1,32.0,18.0,15.0,9.0,8.0,12.0,25.0,48.0,13.0,24.0,12.0,12.0,18.0,50.0,46.0,0.0,SerieA,65.0
it ITA,"DF,MF",Hellas Verona,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2000000.0,Gianluca Frabotta,557,G. Frabotta,22,70,81,187,70,Left,70,MF,11,3400000,26000,312,72,50,59,72,59,315,69,63,43,67,73,318,67,70,61,63,57,307,59,53,64,68,63,281,59,60,58,61,43,210,64,73,73,48,8,6,14,12,8,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,SerieA,60.0
it ITA,MF,Sassuolo,21,1999,36,35,"2,854",31.7,4,3,7,4,0,0,6,0,0.13,0.09,0.22,0.13,0.22,5.9,5.9,3.6,9.6,79.0,113.0,104.0,0.19,0.11,0.3,0.19,0.3,20000000.0,Davide Frattesi,273,D. Frattesi,21,75,84,184,74,Right,78,MF,9,12500000,22000,339,60,69,61,81,68,363,76,68,65,73,81,382,81,78,74,75,74,351,75,71,77,63,65,342,72,60,71,75,64,202,65,69,68,44,5,10,8,11,10,4,Medium,Medium,1,46.0,16.0,26.0,18.0,2.0,26.0,52.0,50.0,26.0,44.0,12.0,32.0,29.0,75.0,62.0,1.0,SerieA,60.0
dk DEN,"DF,MF",Genoa,20,2001,10,6,695,7.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,13.0,25.0,9.0,0.06,0.05,0.11,0.06,0.11,3700000.0,Morten Frendrup,511,M. Frendrup,20,71,80,178,70,Right,72,MF,9,3900000,7000,264,46,53,57,73,35,306,70,54,40,71,71,378,79,76,72,66,85,333,54,74,81,70,54,314,80,65,63,67,39,204,68,70,66,49,10,12,10,12,5,2,Medium,Medium,1,40.0,24.0,19.0,13.0,8.0,13.0,29.0,44.8,16.0,19.0,2.0,17.0,17.0,57.0,7.0,1.0,SerieA,65.0
br BRA,MF,Sassuolo,23,1997,25,10,"1,078",12.0,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,0.8,1.1,17.0,55.0,21.0,0.03,0.07,0.1,0.03,0.1,11000000.0,Matheus Henrique,338,Matheus Henrique,23,74,78,175,71,Right,77,MF,4,6000000,24000,314,69,56,50,80,59,363,79,65,60,82,77,378,78,73,82,72,73,323,64,64,79,55,61,327,66,52,73,75,61,180,63,57,60,45,8,12,7,11,7,4,Medium,Medium,1,10.0,3.0,6.0,3.0,1.0,6.0,24.0,25.0,18.0,14.0,2.0,12.0,7.0,17.0,12.0,1.0,SerieA,52.0
cm CMR,MF,Hellas Verona,23,1998,18,7,651,7.2,1,0,1,1,0,0,3,0,0.14,0.0,0.14,0.14,0.14,1.5,1.5,0.1,1.5,6.0,23.0,12.0,0.2,0.01,0.21,0.2,0.21,4000000.0,Martin Hongla,458,M. Hongla,23,72,78,181,77,Right,74,MF,6,3700000,13000,333,57,67,73,76,60,336,76,71,39,76,74,375,79,79,81,62,74,394,78,81,84,78,73,321,63,70,63,70,55,188,64,66,58,49,14,9,5,8,13,3,Medium,Medium,1,14.0,8.0,5.0,6.0,3.0,4.0,8.0,50.0,4.0,6.0,2.0,4.0,4.0,18.0,16.0,1.0,SerieA,70.0
rs SRB,MF,Hellas Verona,20,2001,32,30,"2,526",28.1,1,3,4,1,0,0,5,1,0.04,0.11,0.14,0.04,0.14,2.4,2.4,1.8,4.2,39.0,134.0,67.0,0.09,0.06,0.15,0.09,0.15,14000000.0,Ivan Ilić,332,I. Ilić,20,74,86,187,75,Left,76,MF,12,10000000,17000,314,68,61,53,79,53,363,76,70,61,78,78,351,74,70,71,66,70,352,76,61,71,69,75,326,69,66,63,74,54,197,63,69,65,53,10,10,8,11,14,3,Medium,Medium,1,39.0,18.0,16.0,19.0,4.0,20.0,54.0,37.0,34.0,34.0,12.0,22.0,22.0,61.0,55.0,0.0,SerieA,66.0
no NOR,"FW,MF",Venezia,23,1998,26,17,"1,445",16.1,1,2,3,1,0,0,2,0,0.06,0.12,0.19,0.06,0.19,2.3,2.3,2.8,5.1,36.0,31.0,140.0,0.14,0.17,0.31,0.14,0.31,1400000.0,Dennis Johnsen,555,D. Johnsen,23,70,74,185,75,Right,72,MF,4,2300000,11000,296,69,60,40,67,60,326,73,69,50,64,70,378,84,76,78,70,70,284,68,32,67,63,54,262,48,32,66,70,46,95,27,35,33,46,8,7,12,13,6,2,Medium,Low,1,14.0,10.0,8.0,4.0,2.0,6.0,18.0,33.3,12.0,14.0,1.0,13.0,5.0,19.0,3.0,0.0,SerieA,32.0
sl SLE,"FW,MF",Genoa,20,2001,15,5,636,7.1,0,1,1,0,0,0,3,0,0.0,0.14,0.14,0.0,0.14,1.5,1.5,1.6,3.0,24.0,5.0,61.0,0.21,0.22,0.43,0.21,0.43,1500000.0,Yayah Kallon,697,Y. Kallon,20,67,83,175,72,Left,68,MF,16,2700000,5000,294,50,66,58,60,60,305,76,68,47,42,72,370,81,79,73,59,78,325,70,59,67,65,64,255,51,12,60,62,70,57,18,20,19,45,7,7,6,10,15,2,High,Low,1,15.0,11.0,5.0,6.0,4.0,3.0,11.0,27.3,8.0,7.0,1.0,6.0,1.0,16.0,5.0,0.0,SerieA,12.0
