Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Edgaras Utkus,lt LTU,DF,Cercle Brugge,23,2000,15.9,,39,,,,,,,,,,,26,,,,BelgianProLeague
Kyan Vaesen,be BEL,FW,Westerlo,22,2001,5.7,,2,,,,,,,,,,,0,,,,BelgianProLeague
Anthony Valencia,ec ECU,MF,Antwerp,20,2003,2.1,,3,,,,,,,,,,,3,,,,BelgianProLeague
Zeno Van den Bosch,be BEL,DF,Antwerp,20,2003,14.8,,19,,,,,,,,,,,26,,,,BelgianProLeague
Thomas Van den Keybus,be BEL,MF,Westerlo,22,2001,14.1,,15,,,,,,,,,,,12,,,,BelgianProLeague
Stan Van Dessel,be BEL,MF,Sint-Truiden,22,2001,0.7,,1,,,,,,,,,,,0,,,,BelgianProLeague
Yentl Van Genechten,be BEL,"DF,MF",Eupen,22,2000,17.4,,18,,,,,,,,,,,15,,,,BelgianProLeague
Jannes Van Hecke,be BEL,"MF,DF",Mechelen,21,2002,4.6,,11,,,,,,,,,,,4,,,,BelgianProLeague
Rein Van Helden,be BEL,DF,Sint-Truiden,21,2002,27.5,,43,,,,,,,,,,,34,,,,BelgianProLeague
Matteo Vandendaele,be BEL,DF,RWD Molenbeek,18,2005,0.2,,0,,,,,,,,,,,0,,,,BelgianProLeague
Maarten Vandevoordt,be BEL,GK,Genk,21,2002,30.0,,0,,,,,,,,,,,1,,,,BelgianProLeague
Robert-Jan Vanwesemael,be BEL,MF,Sint-Truiden,21,2002,5.1,,9,,,,,,,,,,,6,,,,BelgianProLeague
Luis Vázquez,ar ARG,FW,Anderlecht,22,2001,7.7,,4,,,,,,,,,,,1,,,,BelgianProLeague
Romeo Vermant,be BEL,FW,Westerlo,19,2004,5.4,,2,,,,,,,,,,,1,,,,BelgianProLeague
Romeo Vermant,be BEL,FW,Club Brugge,19,2004,0.1,,1,,,,,,,,,,,0,,,,BelgianProLeague
Arthur Vermeeren,be BEL,MF,Antwerp,18,2005,20.8,,24,,,,,,,,,,,22,,,,BelgianProLeague
Yari Verschaeren,be BEL,"MF,FW",Anderlecht,22,2001,10.3,,16,,,,,,,,,,,11,,,,BelgianProLeague
Hugo Vetlesen,no NOR,MF,Club Brugge,23,2000,20.6,,37,,,,,,,,,,,19,,,,BelgianProLeague
Martin Wasinski,be BEL,DF,Kortrijk,19,2004,6.3,,10,,,,,,,,,,,8,,,,BelgianProLeague
Owen Wijndal,nl NED,DF,Antwerp,23,1999,17.1,,18,,,,,,,,,,,13,,,,BelgianProLeague
Rihito Yamamoto,jp JPN,"MF,FW",Sint-Truiden,21,2001,8.1,,5,,,,,,,,,,,5,,,,BelgianProLeague
Kelvin Yeboah,it ITA,FW,Standard Liège,23,2000,4.9,,4,,,,,,,,,,,1,,,,BelgianProLeague
Daisuke Yokota,jp JPN,"FW,MF",Gent,23,2000,3.5,,1,,,,,,,,,,,3,,,,BelgianProLeague
Lorenzo Youndje,cm CMR,MF,Eupen,18,2005,1.0,,4,,,,,,,,,,,1,,,,BelgianProLeague
Griffin Yow,us USA,MF,Westerlo,20,2002,16.7,,23,,,,,,,,,,,11,,,,BelgianProLeague
Alhassan Yusuf,ng NGA,MF,Antwerp,23,2000,12.2,,28,,,,,,,,,,,12,,,,BelgianProLeague
Kahveh Zahiroleslam,us USA,FW,Sint-Truiden,21,2002,13.9,,5,,,,,,,,,,,6,,,,BelgianProLeague
Adem Zorgane,dz ALG,MF,Charleroi,23,2000,20.5,,28,,,,,,,,,,,25,,,,BelgianProLeague
Abner,br BRA,DF,Juventude,19,2004,1.2,2.0,0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,1.0,1.0,0.0,3,5.0,10.0,1.0,BrazilSerieA
Adriel,br BRA,GK,Bahia,23,2001,3.7,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,2.0,1.0,BrazilSerieA
Adson,br BRA,FW,Vasco da Gama,23,2000,13.6,25.0,20,11.0,9.0,5.0,5.0,18.0,27.8,13.0,15.0,2.0,13.0,6,31.0,9.0,0.0,BrazilSerieA
Braian Aguirre,ar ARG,DF,Internacional,23,2000,1.0,5.0,3,3.0,0.0,2.0,4.0,7.0,57.1,3.0,3.0,2.0,1.0,1,6.0,5.0,0.0,BrazilSerieA
Carlos Alberto,br BRA,FW,Botafogo (RJ),21,2002,2.4,3.0,2,2.0,1.0,0.0,1.0,2.0,50.0,1.0,4.0,1.0,3.0,0,3.0,2.0,0.0,BrazilSerieA
Yuri Alberto,br BRA,FW,Corinthians,22,2001,24.4,10.0,5,1.0,4.0,5.0,3.0,9.0,33.3,6.0,11.0,1.0,10.0,8,18.0,13.0,0.0,BrazilSerieA
Carlos Alcaraz,ar ARG,"MF,FW",Flamengo,21,2002,8.3,20.0,11,8.0,11.0,1.0,8.0,20.0,40.0,12.0,13.0,2.0,11.0,5,25.0,5.0,0.0,BrazilSerieA
Max Alegria,br BRA,"FW,DF",Vasco da Gama,20,2004,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,BrazilSerieA
Alexsander,br BRA,MF,Fluminense,20,2003,8.8,24.0,12,9.0,9.0,6.0,11.0,29.0,37.9,18.0,13.0,3.0,10.0,9,33.0,9.0,0.0,BrazilSerieA
Alisson,br BRA,"DF,FW",Atlético Mineiro,18,2005,9.9,16.0,13,7.0,2.0,7.0,6.0,14.0,42.9,8.0,6.0,0.0,6.0,5,21.0,5.0,0.0,BrazilSerieA
Thiago Almada,ar ARG,"FW,MF",Botafogo (RJ),22,2001,13.9,12.0,6,4.0,6.0,2.0,6.0,24.0,25.0,18.0,7.0,1.0,6.0,6,18.0,3.0,2.0,BrazilSerieA
Kervin Andrade,ve VEN,MF,Fortaleza,18,2005,5.4,3.0,2,2.0,1.0,0.0,3.0,6.0,50.0,3.0,7.0,0.0,7.0,4,7.0,3.0,0.0,BrazilSerieA
André,br BRA,MF,Fluminense,22,2001,11.9,24.0,16,5.0,17.0,2.0,8.0,14.0,57.1,6.0,16.0,8.0,8.0,15,39.0,14.0,0.0,BrazilSerieA
Anthoni,br BRA,GK,Internacional,22,2002,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,BrazilSerieA
Marcos Antônio,br BRA,MF,São Paulo,23,2000,9.4,9.0,6,4.0,4.0,1.0,5.0,15.0,33.3,10.0,11.0,2.0,9.0,5,14.0,16.0,0.0,BrazilSerieA
Matheus Araújo,br BRA,MF,Corinthians,21,2002,0.5,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Alexander Aravena,cl CHI,"FW,MF",Grêmio,21,2002,8.6,4.0,4,2.0,2.0,0.0,1.0,7.0,14.3,6.0,2.0,0.0,2.0,3,7.0,7.0,0.0,BrazilSerieA
Matias Arezo,uy URU,"FW,MF",Grêmio,21,2002,1.2,3.0,1,1.0,1.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,3.0,2.0,0.0,BrazilSerieA
Arthur,br BRA,FW,Corinthians,20,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Arthur,br BRA,"FW,MF",RB Bragantino,20,2003,1.7,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,BrazilSerieA
Yarlen Augusto,br BRA,MF,Botafogo (RJ),17,2006,0.9,2.0,1,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1,3.0,0.0,0.0,BrazilSerieA
Pablo Baianinho,br BRA,"MF,FW",Vitória,20,2003,0.4,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Lucas Barbosa,br BRA,FW,Juventude,22,2001,27.1,68.0,40,21.0,31.0,16.0,31.0,70.0,44.3,39.0,59.0,4.0,55.0,19,87.0,21.0,1.0,BrazilSerieA
Baltasar Barcia,uy URU,"MF,FW",Criciúma,22,2001,0.3,4.0,3,1.0,3.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,1,5.0,1.0,0.0,BrazilSerieA
Álvaro Barreal,ar ARG,"MF,FW",Cruzeiro,23,2000,16.5,38.0,24,13.0,17.0,8.0,16.0,39.0,41.0,23.0,40.0,4.0,36.0,7,45.0,19.0,1.0,BrazilSerieA
Gabriel Barros,br BRA,"FW,MF",Atl Goianiense,22,2001,0.9,2.0,1,2.0,0.0,0.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,0,2.0,0.0,0.0,BrazilSerieA
Lucas Belezi,br BRA,DF,Ath Paranaense,20,2003,8.8,14.0,6,8.0,6.0,0.0,7.0,10.0,70.0,3.0,13.0,11.0,2.0,13,27.0,65.0,0.0,BrazilSerieA
Alexandro Bernabei,ar ARG,DF,Internacional,23,2000,22.9,56.0,36,27.0,22.0,7.0,28.0,60.0,46.7,32.0,26.0,8.0,18.0,49,105.0,40.0,0.0,BrazilSerieA
Facundo Bernal,uy URU,MF,Fluminense,20,2003,10.5,26.0,11,11.0,13.0,2.0,15.0,32.0,46.9,17.0,12.0,3.0,9.0,8,34.0,20.0,0.0,BrazilSerieA
Biel,br BRA,"FW,MF",Bahia,22,2001,10.0,9.0,7,5.0,3.0,1.0,2.0,12.0,16.7,10.0,6.0,1.0,5.0,10,19.0,10.0,0.0,BrazilSerieA
Biro,br BRA,"MF,DF",Corinthians,19,2004,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Damián Bobadilla,py PAR,MF,São Paulo,22,2001,11.5,34.0,18,16.0,17.0,1.0,14.0,28.0,50.0,14.0,16.0,1.0,15.0,8,42.0,6.0,1.0,BrazilSerieA
Thiago Borbas,uy URU,FW,RB Bragantino,21,2002,10.6,7.0,4,0.0,5.0,2.0,3.0,6.0,50.0,3.0,8.0,4.0,4.0,2,9.0,14.0,0.0,BrazilSerieA
Breno,br BRA,MF,Corinthians,18,2005,19.8,42.0,23,13.0,24.0,5.0,14.0,39.0,35.9,25.0,27.0,5.0,22.0,21,63.0,28.0,0.0,BrazilSerieA
José Breno,br BRA,MF,Vitória,19,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,BrazilSerieA
Bruninho,br BRA,"FW,MF",RB Bragantino,20,2003,0.9,1.0,0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,1.0,0.0,BrazilSerieA
Cadu,br BRA,"FW,DF",Atlético Mineiro,19,2004,11.2,29.0,19,10.0,13.0,6.0,10.0,17.0,58.8,7.0,8.0,1.0,7.0,9,38.0,9.0,0.0,BrazilSerieA
Calebe,br BRA,"MF,FW",Fortaleza,23,2000,1.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Lucas Calegari,br BRA,DF,Fluminense,21,2002,0.9,4.0,4,2.0,1.0,1.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,1,5.0,1.0,0.0,BrazilSerieA
Luan Cândido,br BRA,DF,RB Bragantino,22,2001,21.7,41.0,28,21.0,18.0,2.0,16.0,28.0,57.1,12.0,27.0,17.0,10.0,32,73.0,103.0,1.0,BrazilSerieA
Jan Carlos Hurtado,ve VEN,FW,Atl Goianiense,23,2000,9.6,12.0,9,2.0,6.0,4.0,3.0,11.0,27.3,8.0,8.0,1.0,7.0,2,14.0,8.0,0.0,BrazilSerieA
João Carlos,br BRA,"MF,FW",Criciúma,22,2001,0.3,2.0,2,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,BrazilSerieA
Gabriel Carvalho,br BRA,"FW,MF",Internacional,16,2007,14.5,29.0,18,10.0,14.0,5.0,9.0,30.0,30.0,21.0,37.0,0.0,37.0,5,34.0,8.0,1.0,BrazilSerieA
Christian,br BRA,"MF,FW",Ath Paranaense,23,2000,16.7,27.0,15,11.0,14.0,2.0,9.0,20.0,45.0,11.0,15.0,4.0,11.0,12,39.0,11.0,0.0,BrazilSerieA
Eliel Chrystian,br BRA,"FW,MF",Cuiabá,21,2003,5.7,9.0,7,4.0,3.0,2.0,3.0,8.0,37.5,5.0,6.0,1.0,5.0,2,11.0,9.0,0.0,BrazilSerieA
Chumbinho,br BRA,"MF,FW",RB Bragantino,20,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Claudinho,br BRA,DF,Criciúma,23,2000,22.7,58.0,39,35.0,17.0,6.0,36.0,85.0,42.4,49.0,40.0,12.0,28.0,26,84.0,48.0,0.0,BrazilSerieA
Clayton,br BRA,DF,Internacional,23,2000,5.9,4.0,3,2.0,2.0,0.0,1.0,4.0,25.0,3.0,4.0,4.0,0.0,6,10.0,30.0,1.0,BrazilSerieA
Cleiton,br BRA,DF,Flamengo,20,2003,1.1,2.0,2,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,BrazilSerieA
Mateus Cocão,br BRA,MF,Vasco da Gama,21,2002,24.0,80.0,46,34.0,40.0,6.0,34.0,70.0,48.6,36.0,40.0,6.0,34.0,38,118.0,21.0,1.0,BrazilSerieA
Robert Conceição,br BRA,"MF,DF",Atlético Mineiro,20,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Alejo Cruz,uy URU,"FW,MF",Atl Goianiense,23,2000,24.0,37.0,24,16.0,15.0,6.0,19.0,42.0,45.2,23.0,24.0,2.0,22.0,21,58.0,28.0,0.0,BrazilSerieA
Tomás Cuello,ar ARG,"FW,MF",Ath Paranaense,23,2000,22.3,36.0,21,21.0,14.0,1.0,16.0,41.0,39.0,25.0,35.0,5.0,30.0,21,57.0,12.0,0.0,BrazilSerieA
Cuiabano,br BRA,DF,Grêmio,20,2003,1.8,3.0,0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,4.0,2.0,2.0,5,8.0,5.0,0.0,BrazilSerieA
Cuiabano,br BRA,DF,Botafogo (RJ),20,2003,16.4,49.0,34,25.0,17.0,7.0,22.0,33.0,66.7,11.0,21.0,3.0,18.0,23,72.0,49.0,0.0,BrazilSerieA
Matheus Cunha,br BRA,GK,Flamengo,22,2001,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
David,br BRA,"MF,FW",Cuiabá,16,2007,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Gabriel Delfim,br BRA,GK,Atlético Mineiro,21,2002,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Denilson,br BRA,MF,Cuiabá,22,2001,22.4,48.0,24,21.0,20.0,7.0,19.0,31.0,61.3,12.0,14.0,0.0,14.0,9,57.0,17.0,0.0,BrazilSerieA
Matheus Donelli,br BRA,GK,Corinthians,21,2002,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,BrazilSerieA
Lucca Drummond,br BRA,FW,Internacional,20,2004,1.8,2.0,0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,BrazilSerieA
EDU,br BRA,DF,Vitória,23,2000,8.3,16.0,8,14.0,1.0,1.0,7.0,10.0,70.0,3.0,16.0,8.0,8.0,6,22.0,60.0,0.0,BrazilSerieA
Alysson Edward,br BRA,"FW,MF",Grêmio,17,2006,0.9,2.0,2,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1,3.0,2.0,0.0,BrazilSerieA
Eli,br BRA,FW,Atl Goianiense,19,2004,0.2,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Kauã Elias,br BRA,FW,Fluminense,17,2006,16.3,24.0,11,4.0,11.0,9.0,11.0,16.0,68.8,5.0,6.0,0.0,6.0,3,27.0,6.0,0.0,BrazilSerieA
Eliédson,br BRA,MF,Criciúma,20,2003,0.4,3.0,2,3.0,0.0,0.0,3.0,5.0,60.0,2.0,2.0,1.0,1.0,0,3.0,2.0,0.0,BrazilSerieA
Emersonn,br BRA,"FW,MF",Ath Paranaense,19,2004,4.3,8.0,5,1.0,7.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,1,9.0,6.0,0.0,BrazilSerieA
Endrick,br BRA,"MF,FW",Palmeiras,17,2006,5.0,5.0,2,1.0,4.0,0.0,3.0,5.0,60.0,2.0,5.0,0.0,5.0,0,5.0,2.0,0.0,BrazilSerieA
Esquerdinha,br BRA,"DF,FW",Fluminense,17,2006,1.4,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0,0.0,4.0,0.0,BrazilSerieA
Lucas Esquivel,ar ARG,DF,Ath Paranaense,22,2001,30.2,79.0,52,33.0,40.0,6.0,33.0,67.0,49.3,34.0,29.0,7.0,22.0,35,114.0,100.0,0.0,BrazilSerieA
Lucas Esteves,br BRA,DF,Vitória,23,2000,32.6,63.0,44,39.0,20.0,4.0,30.0,43.0,69.8,13.0,29.0,7.0,22.0,40,103.0,88.0,0.0,BrazilSerieA
Guilherme Estrella,br BRA,MF,Vasco da Gama,18,2005,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3,3.0,0.0,0.0,BrazilSerieA
Everton,br BRA,FW,RB Bragantino,21,2002,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Evertton,br BRA,MF,Flamengo,20,2003,8.9,21.0,15,7.0,9.0,5.0,10.0,17.0,58.8,7.0,11.0,4.0,7.0,16,37.0,13.0,1.0,BrazilSerieA
Ewerton,br BRA,"DF,FW",Juventude,23,2000,13.2,28.0,19,20.0,6.0,2.0,19.0,33.0,57.6,14.0,8.0,5.0,3.0,21,49.0,46.0,1.0,BrazilSerieA
Fabiano,br BRA,DF,Botafogo (RJ),17,2006,0.2,3.0,2,2.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,3.0,0.0,0.0,BrazilSerieA
Fabinho,br BRA,MF,Palmeiras,21,2002,5.7,6.0,4,4.0,1.0,1.0,1.0,9.0,11.1,8.0,10.0,3.0,7.0,6,12.0,8.0,0.0,BrazilSerieA
Fabrício,br BRA,GK,RB Bragantino,23,2000,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Felipinho,br BRA,MF,Ath Paranaense,22,2001,10.3,53.0,35,13.0,29.0,11.0,19.0,34.0,55.9,15.0,12.0,3.0,9.0,21,74.0,21.0,0.0,BrazilSerieA
Nathan Fernandes,br BRA,"FW,MF",Grêmio,18,2005,6.0,8.0,6,2.0,5.0,1.0,2.0,8.0,25.0,6.0,7.0,0.0,7.0,4,12.0,5.0,0.0,BrazilSerieA
Jean Carlos Alves Ferreira,br BRA,"FW,MF",Atl Goianiense,18,2005,0.4,2.0,0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,2,4.0,1.0,0.0,BrazilSerieA
Ryan Francisco,br BRA,FW,São Paulo,17,2006,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Lucas Freitas,br BRA,DF,Juventude,23,2001,14.0,9.0,8,5.0,4.0,0.0,5.0,12.0,41.7,7.0,23.0,16.0,7.0,14,23.0,48.0,0.0,BrazilSerieA
Gabriel,br BRA,DF,Bahia,22,2001,35.0,64.0,44,39.0,20.0,5.0,29.0,41.0,70.7,12.0,49.0,32.0,17.0,57,121.0,183.0,2.0,BrazilSerieA
Mateo Gamarra,py PAR,DF,Ath Paranaense,23,2000,16.5,30.0,17,21.0,9.0,0.0,17.0,31.0,54.8,14.0,28.0,17.0,11.0,25,55.0,71.0,1.0,BrazilSerieA
García,br BRA,"MF,FW",Palmeiras,22,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,BrazilSerieA
Wesley Gasolina,br BRA,DF,Cruzeiro,23,2000,1.8,2.0,2,1.0,1.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,0,2.0,4.0,1.0,BrazilSerieA
Agustín Giay,ar ARG,DF,Palmeiras,20,2004,7.1,30.0,15,18.0,10.0,2.0,21.0,34.0,61.8,13.0,7.0,2.0,5.0,6,36.0,11.0,0.0,BrazilSerieA
Luciano Giménez,ar ARG,"FW,MF",Cuiabá,23,2000,0.8,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,BrazilSerieA
Giovane,br BRA,"FW,MF",Corinthians,20,2003,3.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0.0,3.0,0.0,BrazilSerieA
Davi Goes,br BRA,MF,Juventude,18,2005,0.7,3.0,3,1.0,2.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,3.0,2.0,0.0,BrazilSerieA
Bruno Gomes,br BRA,"DF,MF",Internacional,22,2001,24.0,63.0,38,32.0,24.0,7.0,31.0,55.0,56.4,24.0,30.0,6.0,24.0,24,87.0,55.0,2.0,BrazilSerieA
Igor Gomes,br BRA,DF,Internacional,22,2001,7.6,15.0,9,8.0,6.0,1.0,11.0,19.0,57.9,8.0,16.0,9.0,7.0,7,22.0,34.0,0.0,BrazilSerieA
William Gomes,br BRA,"FW,MF",São Paulo,17,2006,5.5,10.0,9,5.0,4.0,1.0,4.0,15.0,26.7,11.0,9.0,0.0,9.0,3,13.0,0.0,0.0,BrazilSerieA
Matheus Gonçalves,br BRA,"FW,MF",Flamengo,18,2005,7.6,14.0,9,4.0,3.0,7.0,7.0,19.0,36.8,12.0,7.0,0.0,7.0,12,26.0,4.0,1.0,BrazilSerieA
Guilherme,br BRA,MF,Flamengo,17,2006,0.4,2.0,2,0.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,2.0,1.0,0.0,BrazilSerieA
Guilherme,br BRA,DF,RB Bragantino,21,2002,7.4,16.0,10,13.0,3.0,0.0,10.0,15.0,66.7,5.0,8.0,2.0,6.0,10,26.0,33.0,0.0,BrazilSerieA
Luis Guilherme,br BRA,"FW,DF",Palmeiras,17,2006,2.0,2.0,2,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,BrazilSerieA
Zé Guilherme,br BRA,DF,Grêmio,18,2005,2.5,11.0,7,8.0,3.0,0.0,5.0,10.0,50.0,5.0,2.0,1.0,1.0,7,18.0,3.0,0.0,BrazilSerieA
Gustavinho,br BRA,"MF,FW",RB Bragantino,19,2004,10.6,24.0,9,7.0,10.0,7.0,9.0,26.0,34.6,17.0,14.0,1.0,13.0,4,28.0,12.0,0.0,BrazilSerieA
Luiz Gustavo,br BRA,"DF,MF",Atl Goianiense,20,2003,0.8,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,2.0,1.0,0.0,BrazilSerieA
Ryan Gustavo,br BRA,MF,Corinthians,20,2003,5.8,27.0,14,9.0,16.0,2.0,14.0,28.0,50.0,14.0,12.0,1.0,11.0,7,34.0,10.0,0.0,BrazilSerieA
Rafael Haller,uy URU,DF,Atl Goianiense,23,2000,0.6,2.0,1,1.0,0.0,1.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,2,4.0,3.0,0.0,BrazilSerieA
Lucas Halter,br BRA,DF,Botafogo (RJ),23,2000,15.0,12.0,10,11.0,1.0,0.0,9.0,20.0,45.0,11.0,8.0,8.0,0.0,11,23.0,68.0,2.0,BrazilSerieA
Helinho,br BRA,"FW,MF",RB Bragantino,23,2000,12.2,9.0,6,2.0,2.0,5.0,1.0,11.0,9.1,10.0,18.0,0.0,18.0,10,19.0,11.0,0.0,BrazilSerieA
Henrique,br BRA,FW,São Paulo,17,2006,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Luiz Henrique,br BRA,"FW,MF",Botafogo (RJ),23,2001,28.1,47.0,30,17.0,19.0,11.0,14.0,37.0,37.8,23.0,38.0,3.0,35.0,11,58.0,29.0,0.0,BrazilSerieA
Hércules,br BRA,MF,Fortaleza,23,2000,25.7,55.0,34,22.0,30.0,3.0,21.0,56.0,37.5,35.0,33.0,10.0,23.0,6,61.0,29.0,0.0,BrazilSerieA
Diego Hernández,uy URU,"FW,MF",Botafogo (RJ),23,2000,2.3,6.0,4,2.0,3.0,1.0,3.0,5.0,60.0,2.0,5.0,1.0,4.0,1,7.0,4.0,0.0,BrazilSerieA
Lucca Holanda,br BRA,"FW,MF",Internacional,20,2003,3.3,3.0,3,0.0,1.0,2.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,0,3.0,1.0,0.0,BrazilSerieA
Hugo,br BRA,DF,Botafogo (RJ),22,2001,4.9,11.0,7,9.0,1.0,1.0,6.0,12.0,50.0,6.0,4.0,1.0,3.0,5,16.0,11.0,0.0,BrazilSerieA
Victor Hugo,br BRA,"FW,MF",Flamengo,19,2004,2.9,5.0,4,2.0,2.0,1.0,2.0,6.0,33.3,4.0,2.0,0.0,2.0,0,5.0,2.0,0.0,BrazilSerieA
Victor Hugo,br BRA,"MF,FW",Fluminense,19,2004,1.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,3.0,4.0,0.0,BrazilSerieA
Victor Hugo,br BRA,FW,RB Bragantino,20,2003,0.5,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,1.0,0.0,BrazilSerieA
José Hurtado,ec ECU,DF,RB Bragantino,22,2001,14.7,23.0,15,11.0,9.0,3.0,13.0,29.0,44.8,16.0,11.0,4.0,7.0,19,42.0,55.0,1.0,BrazilSerieA
Igor,br BRA,DF,São Paulo,16,2007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Igor,br BRA,MF,Flamengo,20,2003,0.8,4.0,3,2.0,1.0,1.0,1.0,1.0,100.0,0.0,4.0,2.0,2.0,3,7.0,0.0,0.0,BrazilSerieA
Isaac,br BRA,FW,Atlético Mineiro,19,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
